"","scenario","type","method1","method2","distance","pValue"
"975","313","IMPACT","classic","weighted",5.4643,0.0016
"976","313","OCCURRENCE","classic","weighted",5.9497,9e-04
"977","313","IMPACT","classic","pooling",Inf,0
"978","313","OCCURRENCE","classic","pooling",Inf,0
"979","313","IMPACT","area","center",1.4509,0.1887
"980","313","OCCURRENCE","area","center",0.2874,0.9467
"981","313","IMPACT","area","centertogrid",5.0327,0.0028
"982","313","OCCURRENCE","area","centertogrid",8.8359,0
"983","313","IMPACT","area","reachedgrid",7.0452,3e-04
"984","313","OCCURRENCE","area","reachedgrid",11.972,0
"985","313","IMPACT","area","weighted",0.8748,0.4295
"986","313","OCCURRENCE","area","weighted",5.2733,0.0021
"987","313","IMPACT","area","pooling",Inf,0
"988","313","OCCURRENCE","area","pooling",Inf,0
"989","313","IMPACT","center","centertogrid",3.1937,0.0212
"990","313","OCCURRENCE","center","centertogrid",6.81,3e-04
"991","313","IMPACT","center","reachedgrid",6.2558,7e-04
"992","313","OCCURRENCE","center","reachedgrid",8.3458,1e-04
"993","313","IMPACT","center","weighted",1.0585,0.3272
"994","313","OCCURRENCE","center","weighted",3.1273,0.0228
"995","313","IMPACT","center","pooling",Inf,0
"996","313","OCCURRENCE","center","pooling",Inf,0
"997","313","IMPACT","centertogrid","reachedgrid",0.5522,0.697
"998","313","OCCURRENCE","centertogrid","reachedgrid",0.34,0.9107
"999","313","IMPACT","centertogrid","weighted",4.267,0.0062
"1000","313","OCCURRENCE","centertogrid","weighted",3.1083,0.0233
"1001","313","IMPACT","centertogrid","pooling",Inf,0
"1002","313","OCCURRENCE","centertogrid","pooling",Inf,0
"1003","313","IMPACT","reachedgrid","weighted",8.8093,0
"1004","313","OCCURRENCE","reachedgrid","weighted",4.4271,0.0052
"1005","313","IMPACT","reachedgrid","pooling",Inf,0
"1006","313","OCCURRENCE","reachedgrid","pooling",Inf,0
"1007","313","IMPACT","weighted","pooling",Inf,0
"1008","313","OCCURRENCE","weighted","pooling",Inf,0
"1009","314","IMPACT","classic","area",11.759,0
"1010","314","OCCURRENCE","classic","area",5.4156,0.0018
"1011","314","IMPACT","classic","center",17.668,0
"1012","314","OCCURRENCE","classic","center",6.1324,7e-04
"1013","314","IMPACT","classic","centertogrid",2.2277,0.0676
"1014","314","OCCURRENCE","classic","centertogrid",1.0354,0.3385
"1015","314","IMPACT","classic","reachedgrid",2.5861,0.0441
"1016","314","OCCURRENCE","classic","reachedgrid",1.6346,0.1459
"1017","314","IMPACT","classic","weighted",4.9079,0.0029
"1018","314","OCCURRENCE","classic","weighted",3.7756,0.0107
"1019","314","IMPACT","classic","pooling",Inf,0
"1020","314","OCCURRENCE","classic","pooling",Inf,0
"1021","314","IMPACT","area","center",1.4509,0.1887
"1022","314","OCCURRENCE","area","center",0.2874,0.9467
"1023","314","IMPACT","area","centertogrid",4.2746,0.0065
"1024","314","OCCURRENCE","area","centertogrid",7.5571,2e-04
"1025","314","IMPACT","area","reachedgrid",12.214,0
"1026","314","OCCURRENCE","area","reachedgrid",8.987,0
"1027","314","IMPACT","area","weighted",5.2274,0.0022
"1028","314","OCCURRENCE","area","weighted",2.2104,0.0709
"1029","314","IMPACT","area","pooling",Inf,0
"1030","314","OCCURRENCE","area","pooling",Inf,0
"1031","314","IMPACT","center","centertogrid",8.1527,1e-04
"1032","314","OCCURRENCE","center","centertogrid",7.6053,2e-04
"1033","314","IMPACT","center","reachedgrid",14.744,0
"1034","314","OCCURRENCE","center","reachedgrid",7.867,1e-04
"1035","314","IMPACT","center","weighted",5.4753,0.0016
"1036","314","OCCURRENCE","center","weighted",1.6944,0.1343
"1037","314","IMPACT","center","pooling",Inf,0
"1038","314","OCCURRENCE","center","pooling",Inf,0
"1039","314","IMPACT","centertogrid","reachedgrid",0.2769,0.9587
"1040","314","OCCURRENCE","centertogrid","reachedgrid",0.5323,0.7183
"1041","314","IMPACT","centertogrid","weighted",1.8177,0.1139
"1042","314","OCCURRENCE","centertogrid","weighted",4.4792,0.0048
"1043","314","IMPACT","centertogrid","pooling",Inf,0
"1044","314","OCCURRENCE","centertogrid","pooling",Inf,0
"1045","314","IMPACT","reachedgrid","weighted",2.5571,0.0456
"1046","314","OCCURRENCE","reachedgrid","weighted",3.8302,0.0102
"1047","314","IMPACT","reachedgrid","pooling",Inf,0
"1048","314","OCCURRENCE","reachedgrid","pooling",Inf,0
"1049","314","IMPACT","weighted","pooling",Inf,0
"1050","314","OCCURRENCE","weighted","pooling",Inf,0
"1051","315","IMPACT","classic","area",9.9662,0
"1052","315","OCCURRENCE","classic","area",18.276,0
"1053","315","IMPACT","classic","center",15.765,0
"1054","315","OCCURRENCE","classic","center",15.924,0
"1055","315","IMPACT","classic","centertogrid",1.0257,0.3434
"1056","315","OCCURRENCE","classic","centertogrid",2.0094,0.0892
"1057","315","IMPACT","classic","reachedgrid",1.9571,0.0961
"1058","315","OCCURRENCE","classic","reachedgrid",0.7254,0.5398
"1059","315","IMPACT","classic","weighted",7.3882,2e-04
"1060","315","OCCURRENCE","classic","weighted",2.8306,0.0324
"1061","315","IMPACT","classic","pooling",Inf,0
"1062","315","OCCURRENCE","classic","pooling",Inf,0
"1063","315","IMPACT","area","center",1.4509,0.1887
"1064","315","OCCURRENCE","area","center",0.2874,0.9467
"1065","315","IMPACT","area","centertogrid",5.3704,0.0019
"1066","315","OCCURRENCE","area","centertogrid",35.951,0
"1067","315","IMPACT","area","reachedgrid",11.553,0
"1068","315","OCCURRENCE","area","reachedgrid",44.15,0
"1069","315","IMPACT","area","weighted",1.3582,0.2144
"1070","315","OCCURRENCE","area","weighted",14.057,0
"1071","315","IMPACT","area","pooling",Inf,0
"1072","315","OCCURRENCE","area","pooling",Inf,0
"1073","315","IMPACT","center","centertogrid",9.8467,0
"1074","315","OCCURRENCE","center","centertogrid",23.678,0
"1075","315","IMPACT","center","reachedgrid",15.169,0
"1076","315","OCCURRENCE","center","reachedgrid",26.977,0
"1077","315","IMPACT","center","weighted",2.281,0.0633
"1078","315","OCCURRENCE","center","weighted",8.2251,1e-04
"1079","315","IMPACT","center","pooling",Inf,0
"1080","315","OCCURRENCE","center","pooling",Inf,0
"1081","315","IMPACT","centertogrid","reachedgrid",0.5138,0.7359
"1082","315","OCCURRENCE","centertogrid","reachedgrid",1.0423,0.3352
"1083","315","IMPACT","centertogrid","weighted",4.0122,0.0082
"1084","315","OCCURRENCE","centertogrid","weighted",6.7775,4e-04
"1085","315","IMPACT","centertogrid","pooling",Inf,0
"1086","315","OCCURRENCE","centertogrid","pooling",Inf,0
"1087","315","IMPACT","reachedgrid","weighted",5.9467,0.001
"1088","315","OCCURRENCE","reachedgrid","weighted",5.0432,0.0026
"1089","315","IMPACT","reachedgrid","pooling",Inf,0
"1090","315","OCCURRENCE","reachedgrid","pooling",Inf,0
"1091","315","IMPACT","weighted","pooling",Inf,0
"1092","315","OCCURRENCE","weighted","pooling",Inf,0
"1093","316","IMPACT","classic","area",14.535,0
"1094","316","OCCURRENCE","classic","area",5.4421,0.0018
"1095","316","IMPACT","classic","center",4.9964,0.0027
"1096","316","OCCURRENCE","classic","center",6.3987,5e-04
"1097","316","IMPACT","classic","centertogrid",0.9581,0.3799
"1098","316","OCCURRENCE","classic","centertogrid",2.1204,0.0774
"1099","316","IMPACT","classic","reachedgrid",2.6757,0.0395
"1100","316","OCCURRENCE","classic","reachedgrid",1.7892,0.1189
"1101","316","IMPACT","classic","weighted",4.9967,0.0027
"1102","316","OCCURRENCE","classic","weighted",4.0278,0.008
"1103","316","IMPACT","classic","pooling",Inf,0
"1104","316","OCCURRENCE","classic","pooling",Inf,0
"1105","316","IMPACT","area","center",1.4509,0.1887
"1106","316","OCCURRENCE","area","center",0.2874,0.9467
"1107","316","IMPACT","area","centertogrid",10.869,0
"1108","316","OCCURRENCE","area","centertogrid",15.825,0
"1109","316","IMPACT","area","reachedgrid",9.0738,0
"1110","316","OCCURRENCE","area","reachedgrid",21.64,0
"1111","316","IMPACT","area","weighted",2.344,0.0602
"1112","316","OCCURRENCE","area","weighted",18.821,0
"1113","316","IMPACT","area","pooling",Inf,0
"1114","316","OCCURRENCE","area","pooling",Inf,0
"1115","316","IMPACT","center","centertogrid",3.8612,0.0098
"1116","316","OCCURRENCE","center","centertogrid",11.983,0
"1117","316","IMPACT","center","reachedgrid",4.6537,0.0041
"1118","316","OCCURRENCE","center","reachedgrid",14.301,0
"1119","316","IMPACT","center","weighted",1.2401,0.2513
"1120","316","OCCURRENCE","center","weighted",10.875,0
"1121","316","IMPACT","center","pooling",Inf,0
"1122","316","OCCURRENCE","center","pooling",Inf,0
"1123","316","IMPACT","centertogrid","reachedgrid",1.1635,0.281
"1124","316","OCCURRENCE","centertogrid","reachedgrid",0.1109,1
"1125","316","IMPACT","centertogrid","weighted",3.8859,0.0094
"1126","316","OCCURRENCE","centertogrid","weighted",1.958,0.095
"1127","316","IMPACT","centertogrid","pooling",Inf,0
"1128","316","OCCURRENCE","centertogrid","pooling",Inf,0
"1129","316","IMPACT","reachedgrid","weighted",7.2791,2e-04
"1130","316","OCCURRENCE","reachedgrid","weighted",2.0888,0.0809
"1131","316","IMPACT","reachedgrid","pooling",Inf,0
"1132","316","OCCURRENCE","reachedgrid","pooling",Inf,0
"1133","316","IMPACT","weighted","pooling",Inf,0
"1134","316","OCCURRENCE","weighted","pooling",Inf,0
"1135","318","IMPACT","classic","area",8.3628,1e-04
"1136","318","OCCURRENCE","classic","area",3.5668,0.0143
"1137","318","IMPACT","classic","center",6.0207,9e-04
"1138","318","OCCURRENCE","classic","center",2.7021,0.038
"1139","318","IMPACT","classic","centertogrid",2.8735,0.0308
"1140","318","OCCURRENCE","classic","centertogrid",3.1398,0.0225
"1141","318","IMPACT","classic","reachedgrid",3.0943,0.024
"1142","318","OCCURRENCE","classic","reachedgrid",3.32,0.0184
"1143","318","IMPACT","classic","weighted",9.4014,0
"1144","318","OCCURRENCE","classic","weighted",3.2876,0.0188
"1145","318","IMPACT","classic","pooling",Inf,0
"1146","318","OCCURRENCE","classic","pooling",Inf,0
"1147","318","IMPACT","area","center",1.4509,0.1887
"1148","318","OCCURRENCE","area","center",0.2874,0.9467
"1149","318","IMPACT","area","centertogrid",9.0748,0
"1150","318","OCCURRENCE","area","centertogrid",6.339,6e-04
"1151","318","IMPACT","area","reachedgrid",8.1476,1e-04
"1152","318","OCCURRENCE","area","reachedgrid",9.4897,0
"1153","318","IMPACT","area","weighted",4.9045,0.0032
"1154","318","OCCURRENCE","area","weighted",4.5133,0.005
"1155","318","IMPACT","area","pooling",Inf,0
"1156","318","OCCURRENCE","area","pooling",Inf,0
"1157","318","IMPACT","center","centertogrid",3.3131,0.0184
"1158","318","OCCURRENCE","center","centertogrid",6.0162,9e-04
"1159","318","IMPACT","center","reachedgrid",4.9853,0.0028
"1160","318","OCCURRENCE","center","reachedgrid",7.637,2e-04
"1161","318","IMPACT","center","weighted",1.5146,0.1712
"1162","318","OCCURRENCE","center","weighted",3.1384,0.0225
"1163","318","IMPACT","center","pooling",Inf,0
"1164","318","OCCURRENCE","center","pooling",Inf,0
"1165","318","IMPACT","centertogrid","reachedgrid",1.2358,0.2533
"1166","318","OCCURRENCE","centertogrid","reachedgrid",0.098,1
"1167","318","IMPACT","centertogrid","weighted",4.1993,0.0066
"1168","318","OCCURRENCE","centertogrid","weighted",1.6841,0.1359
"1169","318","IMPACT","centertogrid","pooling",Inf,0
"1170","318","OCCURRENCE","centertogrid","pooling",Inf,0
"1171","318","IMPACT","reachedgrid","weighted",10.061,0
"1172","318","OCCURRENCE","reachedgrid","weighted",1.9569,0.0957
"1173","318","IMPACT","reachedgrid","pooling",Inf,0
"1174","318","OCCURRENCE","reachedgrid","pooling",Inf,0
"1175","318","IMPACT","weighted","pooling",Inf,0
"1176","318","OCCURRENCE","weighted","pooling",Inf,0
"1177","320","IMPACT","classic","area",10.366,0
"1178","320","OCCURRENCE","classic","area",3.9414,0.0094
"1179","320","IMPACT","classic","center",3.4315,0.016
"1180","320","OCCURRENCE","classic","center",2.8038,0.0337
"1181","320","IMPACT","classic","centertogrid",0.162,0.9986
"1182","320","OCCURRENCE","classic","centertogrid",1.2343,0.2535
"1183","320","IMPACT","classic","reachedgrid",0.9522,0.3831
"1184","320","OCCURRENCE","classic","reachedgrid",1.2628,0.2438
"1185","320","IMPACT","classic","weighted",5.402,0.0017
"1186","320","OCCURRENCE","classic","weighted",3.1676,0.0217
"1187","320","IMPACT","classic","pooling",Inf,0
"1188","320","OCCURRENCE","classic","pooling",Inf,0
"1189","320","IMPACT","area","center",1.4509,0.1887
"1190","320","OCCURRENCE","area","center",0.2874,0.9467
"1191","320","IMPACT","area","centertogrid",10.281,0
"1192","320","OCCURRENCE","area","centertogrid",2.8707,0.0321
"1193","320","IMPACT","area","reachedgrid",10.51,0
"1194","320","OCCURRENCE","area","reachedgrid",4.4846,0.0051
"1195","320","IMPACT","area","weighted",5.5882,0.0015
"1196","320","OCCURRENCE","area","weighted",3.9185,0.0096
"1197","320","IMPACT","area","pooling",Inf,0
"1198","320","OCCURRENCE","area","pooling",Inf,0
"1199","320","IMPACT","center","centertogrid",3.6376,0.0126
"1200","320","OCCURRENCE","center","centertogrid",2.6988,0.0382
"1201","320","IMPACT","center","reachedgrid",4.7981,0.0035
"1202","320","OCCURRENCE","center","reachedgrid",3.6526,0.0126
"1203","320","IMPACT","center","weighted",2.4656,0.0505
"1204","320","OCCURRENCE","center","weighted",2.5624,0.0449
"1205","320","IMPACT","center","pooling",Inf,0
"1206","320","OCCURRENCE","center","pooling",Inf,0
"1207","320","IMPACT","centertogrid","reachedgrid",0.8542,0.444
"1208","320","OCCURRENCE","centertogrid","reachedgrid",0.0276,1
"1209","320","IMPACT","centertogrid","weighted",5.4154,0.0017
"1210","320","OCCURRENCE","centertogrid","weighted",1.3927,0.2025
"1211","320","IMPACT","centertogrid","pooling",Inf,0
"1212","320","OCCURRENCE","centertogrid","pooling",Inf,0
"1213","320","IMPACT","reachedgrid","weighted",11.697,0
"1214","320","OCCURRENCE","reachedgrid","weighted",1.7468,0.1258
"1215","320","IMPACT","reachedgrid","pooling",Inf,0
"1216","320","OCCURRENCE","reachedgrid","pooling",Inf,0
"1217","320","IMPACT","weighted","pooling",Inf,0
"1218","320","OCCURRENCE","weighted","pooling",Inf,0
"1219","321","IMPACT","classic","area",6.6291,5e-04
"1220","321","OCCURRENCE","classic","area",6.6359,5e-04
"1221","321","IMPACT","classic","center",11.882,0
"1222","321","OCCURRENCE","classic","center",3.4949,0.0149
"1223","321","IMPACT","classic","centertogrid",4.1097,0.0074
"1224","321","OCCURRENCE","classic","centertogrid",2.0731,0.0823
"1225","321","IMPACT","classic","reachedgrid",2.0573,0.0845
"1226","321","OCCURRENCE","classic","reachedgrid",1.1544,0.2847
"1227","321","IMPACT","classic","weighted",9.2601,0
"1228","321","OCCURRENCE","classic","weighted",5.1656,0.0022
"1229","321","IMPACT","classic","pooling",Inf,0
"1230","321","OCCURRENCE","classic","pooling",Inf,0
"1231","321","IMPACT","area","center",1.4509,0.1887
"1232","321","OCCURRENCE","area","center",0.2874,0.9467
"1233","321","IMPACT","area","centertogrid",4.0186,0.0086
"1234","321","OCCURRENCE","area","centertogrid",5.6487,0.0014
"1235","321","IMPACT","area","reachedgrid",6.6677,4e-04
"1236","321","OCCURRENCE","area","reachedgrid",5.9109,0.001
"1237","321","IMPACT","area","weighted",0.5548,0.6898
"1238","321","OCCURRENCE","area","weighted",2.2428,0.0681
"1239","321","IMPACT","area","pooling",Inf,0
"1240","321","OCCURRENCE","area","pooling",Inf,0
"1241","321","IMPACT","center","centertogrid",4.6703,0.0039
"1242","321","OCCURRENCE","center","centertogrid",2.3953,0.0552
"1243","321","IMPACT","center","reachedgrid",10.104,0
"1244","321","OCCURRENCE","center","reachedgrid",2.4963,0.0491
"1245","321","IMPACT","center","weighted",0.9186,0.4032
"1246","321","OCCURRENCE","center","weighted",1.7335,0.1275
"1247","321","IMPACT","center","pooling",Inf,0
"1248","321","OCCURRENCE","center","pooling",Inf,0
"1249","321","IMPACT","centertogrid","reachedgrid",1.1354,0.2927
"1250","321","OCCURRENCE","centertogrid","reachedgrid",0.5457,0.7042
"1251","321","IMPACT","centertogrid","weighted",4.275,0.0061
"1252","321","OCCURRENCE","centertogrid","weighted",3.5025,0.0147
"1253","321","IMPACT","centertogrid","pooling",Inf,0
"1254","321","OCCURRENCE","centertogrid","pooling",Inf,0
"1255","321","IMPACT","reachedgrid","weighted",8.6064,1e-04
"1256","321","OCCURRENCE","reachedgrid","weighted",5.4091,0.0017
"1257","321","IMPACT","reachedgrid","pooling",Inf,0
"1258","321","OCCURRENCE","reachedgrid","pooling",Inf,0
"1259","321","IMPACT","weighted","pooling",Inf,0
"1260","321","OCCURRENCE","weighted","pooling",Inf,0
"1261","324","IMPACT","classic","area",8.7883,0
"1262","324","OCCURRENCE","classic","area",2.9548,0.0291
"1263","324","IMPACT","classic","center",6.2633,6e-04
"1264","324","OCCURRENCE","classic","center",3.8303,0.0101
"1265","324","IMPACT","classic","centertogrid",1.3755,0.2072
"1266","324","OCCURRENCE","classic","centertogrid",0.7505,0.5211
"1267","324","IMPACT","classic","reachedgrid",3.5976,0.0133
"1268","324","OCCURRENCE","classic","reachedgrid",1.2786,0.238
"1269","324","IMPACT","classic","weighted",5.5431,0.0014
"1270","324","OCCURRENCE","classic","weighted",1.9468,0.0962
"1271","324","IMPACT","classic","pooling",Inf,0
"1272","324","OCCURRENCE","classic","pooling",Inf,0
"1273","324","IMPACT","area","center",1.4509,0.1887
"1274","324","OCCURRENCE","area","center",0.2874,0.9467
"1275","324","IMPACT","area","centertogrid",3.0475,0.0261
"1276","324","OCCURRENCE","area","centertogrid",5.0929,0.0026
"1277","324","IMPACT","area","reachedgrid",5.6275,0.0014
"1278","324","OCCURRENCE","area","reachedgrid",8.6348,1e-04
"1279","324","IMPACT","area","weighted",2.5473,0.0472
"1280","324","OCCURRENCE","area","weighted",3.4028,0.0173
"1281","324","IMPACT","area","pooling",Inf,0
"1282","324","OCCURRENCE","area","pooling",Inf,0
"1283","324","IMPACT","center","centertogrid",3.1233,0.0229
"1284","324","OCCURRENCE","center","centertogrid",5.3129,0.0019
"1285","324","IMPACT","center","reachedgrid",6.4653,5e-04
"1286","324","OCCURRENCE","center","reachedgrid",7.9209,1e-04
"1287","324","IMPACT","center","weighted",1.4802,0.1794
"1288","324","OCCURRENCE","center","weighted",2.1572,0.0739
"1289","324","IMPACT","center","pooling",Inf,0
"1290","324","OCCURRENCE","center","pooling",Inf,0
"1291","324","IMPACT","centertogrid","reachedgrid",0.6064,0.6449
"1292","324","OCCURRENCE","centertogrid","reachedgrid",0.0798,1
"1293","324","IMPACT","centertogrid","weighted",3.6523,0.0122
"1294","324","OCCURRENCE","centertogrid","weighted",1.6891,0.1348
"1295","324","IMPACT","centertogrid","pooling",Inf,0
"1296","324","OCCURRENCE","centertogrid","pooling",Inf,0
"1297","324","IMPACT","reachedgrid","weighted",8.23,1e-04
"1298","324","OCCURRENCE","reachedgrid","weighted",2.271,0.0643
"1299","324","IMPACT","reachedgrid","pooling",Inf,0
"1300","324","OCCURRENCE","reachedgrid","pooling",Inf,0
"1301","324","IMPACT","weighted","pooling",Inf,0
"1302","324","OCCURRENCE","weighted","pooling",Inf,0
"1303","326","IMPACT","classic","area",7.8604,1e-04
"1304","326","OCCURRENCE","classic","area",13.319,0
"1305","326","IMPACT","classic","center",12.503,0
"1306","326","OCCURRENCE","classic","center",5.9095,0.001
"1307","326","IMPACT","classic","centertogrid",1.4235,0.1942
"1308","326","OCCURRENCE","classic","centertogrid",1.2498,0.2479
"1309","326","IMPACT","classic","reachedgrid",2.7375,0.0368
"1310","326","OCCURRENCE","classic","reachedgrid",1.9624,0.0953
"1311","326","IMPACT","classic","weighted",3.9725,0.0086
"1312","326","OCCURRENCE","classic","weighted",5.0309,0.0026
"1313","326","IMPACT","classic","pooling",Inf,0
"1314","326","OCCURRENCE","classic","pooling",Inf,0
"1315","326","IMPACT","area","center",1.4509,0.1887
"1316","326","OCCURRENCE","area","center",0.2874,0.9467
"1317","326","IMPACT","area","centertogrid",3.9747,0.0091
"1318","326","OCCURRENCE","area","centertogrid",9.0915,0
"1319","326","IMPACT","area","reachedgrid",10.229,0
"1320","326","OCCURRENCE","area","reachedgrid",8.5053,1e-04
"1321","326","IMPACT","area","weighted",4.0618,0.0082
"1322","326","OCCURRENCE","area","weighted",4.9953,0.0029
"1323","326","IMPACT","area","pooling",Inf,0
"1324","326","OCCURRENCE","area","pooling",Inf,0
"1325","326","IMPACT","center","centertogrid",7.5823,2e-04
"1326","326","OCCURRENCE","center","centertogrid",3.3,0.0187
"1327","326","IMPACT","center","reachedgrid",13.274,0
"1328","326","OCCURRENCE","center","reachedgrid",2.5531,0.0458
"1329","326","IMPACT","center","weighted",5.0902,0.0024
"1330","326","OCCURRENCE","center","weighted",3.1687,0.0217
"1331","326","IMPACT","center","pooling",Inf,0
"1332","326","OCCURRENCE","center","pooling",Inf,0
"1333","326","IMPACT","centertogrid","reachedgrid",0.4852,0.7655
"1334","326","OCCURRENCE","centertogrid","reachedgrid",0.5364,0.7134
"1335","326","IMPACT","centertogrid","weighted",1.7588,0.1232
"1336","326","OCCURRENCE","centertogrid","weighted",2.8114,0.0332
"1337","326","IMPACT","centertogrid","pooling",Inf,0
"1338","326","OCCURRENCE","centertogrid","pooling",Inf,0
"1339","326","IMPACT","reachedgrid","weighted",2.067,0.0835
"1340","326","OCCURRENCE","reachedgrid","weighted",6.0102,9e-04
"1341","326","IMPACT","reachedgrid","pooling",Inf,0
"1342","326","OCCURRENCE","reachedgrid","pooling",Inf,0
"1343","326","IMPACT","weighted","pooling",Inf,0
"1344","326","OCCURRENCE","weighted","pooling",Inf,0
"1345","327","IMPACT","classic","area",14.126,0
"1346","327","OCCURRENCE","classic","area",5.7172,0.0013
"1347","327","IMPACT","classic","center",21.679,0
"1348","327","OCCURRENCE","classic","center",5.0108,0.0027
"1349","327","IMPACT","classic","centertogrid",1.9732,0.0933
"1350","327","OCCURRENCE","classic","centertogrid",3.4208,0.0162
"1351","327","IMPACT","classic","reachedgrid",5.7242,0.0012
"1352","327","OCCURRENCE","classic","reachedgrid",4.7714,0.0035
"1353","327","IMPACT","classic","weighted",8.4015,1e-04
"1354","327","OCCURRENCE","classic","weighted",5.0276,0.0026
"1355","327","IMPACT","classic","pooling",Inf,0
"1356","327","OCCURRENCE","classic","pooling",Inf,0
"1357","327","IMPACT","area","center",1.4509,0.1887
"1358","327","OCCURRENCE","area","center",0.2874,0.9467
"1359","327","IMPACT","area","centertogrid",8.6574,1e-04
"1360","327","OCCURRENCE","area","centertogrid",7.4734,2e-04
"1361","327","IMPACT","area","reachedgrid",10.355,0
"1362","327","OCCURRENCE","area","reachedgrid",13.833,0
"1363","327","IMPACT","area","weighted",3.5401,0.0148
"1364","327","OCCURRENCE","area","weighted",8.0463,1e-04
"1365","327","IMPACT","area","pooling",Inf,0
"1366","327","OCCURRENCE","area","pooling",Inf,0
"1367","327","IMPACT","center","centertogrid",14.517,0
"1368","327","OCCURRENCE","center","centertogrid",8.6879,0
"1369","327","IMPACT","center","reachedgrid",13.099,0
"1370","327","OCCURRENCE","center","reachedgrid",12.202,0
"1371","327","IMPACT","center","weighted",4.6482,0.004
"1372","327","OCCURRENCE","center","weighted",5.4627,0.0016
"1373","327","IMPACT","center","pooling",Inf,0
"1374","327","OCCURRENCE","center","pooling",Inf,0
"1375","327","IMPACT","centertogrid","reachedgrid",2.6017,0.0433
"1376","327","OCCURRENCE","centertogrid","reachedgrid",1.1957,0.2682
"1377","327","IMPACT","centertogrid","weighted",4.6107,0.0042
"1378","327","OCCURRENCE","centertogrid","weighted",2.9493,0.0281
"1379","327","IMPACT","centertogrid","pooling",Inf,0
"1380","327","OCCURRENCE","centertogrid","pooling",Inf,0
"1381","327","IMPACT","reachedgrid","weighted",2.5031,0.0487
"1382","327","OCCURRENCE","reachedgrid","weighted",1.9585,0.0956
"1383","327","IMPACT","reachedgrid","pooling",Inf,0
"1384","327","OCCURRENCE","reachedgrid","pooling",Inf,0
"1385","327","IMPACT","weighted","pooling",Inf,0
"1386","327","OCCURRENCE","weighted","pooling",Inf,0
"1387","328","IMPACT","classic","area",8.4565,1e-04
"1388","328","OCCURRENCE","classic","area",3.4718,0.0159
"1389","328","IMPACT","classic","center",14.342,0
"1390","328","OCCURRENCE","classic","center",2.9037,0.0298
"1391","328","IMPACT","classic","centertogrid",3.7334,0.0113
"1392","328","OCCURRENCE","classic","centertogrid",3.0334,0.0255
"1393","328","IMPACT","classic","reachedgrid",4.1835,0.0069
"1394","328","OCCURRENCE","classic","reachedgrid",2.0275,0.0876
"1395","328","IMPACT","classic","weighted",10.24,0
"1396","328","OCCURRENCE","classic","weighted",3.389,0.0167
"1397","328","IMPACT","classic","pooling",Inf,0
"1398","328","OCCURRENCE","classic","pooling",Inf,0
"1399","328","IMPACT","area","center",1.4509,0.1887
"1400","328","OCCURRENCE","area","center",0.2874,0.9467
"1401","328","IMPACT","area","centertogrid",3.4407,0.0165
"1402","328","OCCURRENCE","area","centertogrid",4.401,0.0057
"1403","328","IMPACT","area","reachedgrid",7.4431,2e-04
"1404","328","OCCURRENCE","area","reachedgrid",6.5908,5e-04
"1405","328","IMPACT","area","weighted",0.3059,0.9324
"1406","328","OCCURRENCE","area","weighted",0.9204,0.4014
"1407","328","IMPACT","area","pooling",Inf,0
"1408","328","OCCURRENCE","area","pooling",Inf,0
"1409","328","IMPACT","center","centertogrid",5.2686,0.002
"1410","328","OCCURRENCE","center","centertogrid",5.2846,0.0019
"1411","328","IMPACT","center","reachedgrid",9.9677,0
"1412","328","OCCURRENCE","center","reachedgrid",6.9945,3e-04
"1413","328","IMPACT","center","weighted",0.6973,0.5643
"1414","328","OCCURRENCE","center","weighted",0.581,0.6713
"1415","328","IMPACT","center","pooling",Inf,0
"1416","328","OCCURRENCE","center","pooling",Inf,0
"1417","328","IMPACT","centertogrid","reachedgrid",0.8842,0.4243
"1418","328","OCCURRENCE","centertogrid","reachedgrid",1.0931,0.3112
"1419","328","IMPACT","centertogrid","weighted",3.3527,0.0174
"1420","328","OCCURRENCE","centertogrid","weighted",4.9818,0.0027
"1421","328","IMPACT","centertogrid","pooling",Inf,0
"1422","328","OCCURRENCE","centertogrid","pooling",Inf,0
"1423","328","IMPACT","reachedgrid","weighted",5.5623,0.0015
"1424","328","OCCURRENCE","reachedgrid","weighted",7.0575,3e-04
"1425","328","IMPACT","reachedgrid","pooling",Inf,0
"1426","328","OCCURRENCE","reachedgrid","pooling",Inf,0
"1427","328","IMPACT","weighted","pooling",Inf,0
"1428","328","OCCURRENCE","weighted","pooling",Inf,0
"1429","329","IMPACT","classic","area",4.7911,0.0036
"1430","329","OCCURRENCE","classic","area",4.1608,0.0074
"1431","329","IMPACT","classic","center",7.5989,2e-04
"1432","329","OCCURRENCE","classic","center",4.6569,0.004
"1433","329","IMPACT","classic","centertogrid",0.3878,0.8687
"1434","329","OCCURRENCE","classic","centertogrid",1.0071,0.3531
"1435","329","IMPACT","classic","reachedgrid",1.2787,0.2384
"1436","329","OCCURRENCE","classic","reachedgrid",1.0648,0.3243
"1437","329","IMPACT","classic","weighted",4.416,0.0052
"1438","329","OCCURRENCE","classic","weighted",2.7483,0.0357
"1439","329","IMPACT","classic","pooling",Inf,0
"1440","329","OCCURRENCE","classic","pooling",Inf,0
"1441","329","IMPACT","area","center",1.4509,0.1887
"1442","329","OCCURRENCE","area","center",0.2874,0.9467
"1443","329","IMPACT","area","centertogrid",3.4064,0.0172
"1444","329","OCCURRENCE","area","centertogrid",7.6104,2e-04
