"","scenario","type","method1","method2","distance"
"1097","316","IMPACT","classic","centertogrid",0.1587
"1098","316","OCCURRENCE","classic","centertogrid",0.1587
"1099","316","IMPACT","classic","reachedgrid",0.2274
"1100","316","OCCURRENCE","classic","reachedgrid",0.1398
"1101","316","IMPACT","classic","weighted",0.2766
"1102","316","OCCURRENCE","classic","weighted",0.3213
"1103","316","IMPACT","classic","pooling",0.5873
"1104","316","OCCURRENCE","classic","pooling",0.6349
"1105","316","IMPACT","area","center",0.1494
"1106","316","OCCURRENCE","area","center",0.1046
"1107","316","IMPACT","area","centertogrid",0.2818
"1108","316","OCCURRENCE","area","centertogrid",0.1617
"1109","316","IMPACT","area","reachedgrid",0.1753
"1110","316","OCCURRENCE","area","reachedgrid",0.1807
"1111","316","IMPACT","area","weighted",0.0836
"1112","316","OCCURRENCE","area","weighted",0.006
"1113","316","IMPACT","area","pooling",0.6158
"1114","316","OCCURRENCE","area","pooling",0.6824
"1115","316","IMPACT","center","centertogrid",0.2698
"1116","316","OCCURRENCE","center","centertogrid",0.1905
"1117","316","IMPACT","center","reachedgrid",0.3128
"1118","316","OCCURRENCE","center","reachedgrid",0.1695
"1119","316","IMPACT","center","weighted",0.0675
"1120","316","OCCURRENCE","center","weighted",0.1044
"1121","316","IMPACT","center","pooling",0.5397
"1122","316","OCCURRENCE","center","pooling",0.6349
"1123","316","IMPACT","centertogrid","reachedgrid",0.1065
"1124","316","OCCURRENCE","centertogrid","reachedgrid",0.0328
"1125","316","IMPACT","centertogrid","weighted",0.2372
"1126","316","OCCURRENCE","centertogrid","weighted",0.1626
"1127","316","IMPACT","centertogrid","pooling",0.5397
"1128","316","OCCURRENCE","centertogrid","pooling",0.5238
"1129","316","IMPACT","reachedgrid","weighted",0.2556
"1130","316","OCCURRENCE","reachedgrid","weighted",0.1815
"1131","316","IMPACT","reachedgrid","pooling",0.6462
"1132","316","OCCURRENCE","reachedgrid","pooling",0.5049
"1133","316","IMPACT","weighted","pooling",0.541
"1134","316","OCCURRENCE","weighted","pooling",0.6831
"1135","318","IMPACT","classic","area",0.3297
"1136","318","OCCURRENCE","classic","area",0.3839
"1137","318","IMPACT","classic","center",0.4355
"1138","318","OCCURRENCE","classic","center",0.3871
"1139","318","IMPACT","classic","centertogrid",0.1935
"1140","318","OCCURRENCE","classic","centertogrid",0.2419
"1141","318","IMPACT","classic","reachedgrid",0.1895
"1142","318","OCCURRENCE","classic","reachedgrid",0.2392
"1143","318","IMPACT","classic","weighted",0.3745
"1144","318","OCCURRENCE","classic","weighted",0.3943
"1145","318","IMPACT","classic","pooling",0.7903
"1146","318","OCCURRENCE","classic","pooling",0.6129
"1147","318","IMPACT","area","center",0.1432
"1148","318","OCCURRENCE","area","center",0.0602
"1149","318","IMPACT","area","centertogrid",0.2652
"1150","318","OCCURRENCE","area","centertogrid",0.1604
"1151","318","IMPACT","area","reachedgrid",0.1958
"1152","318","OCCURRENCE","area","reachedgrid",0.1447
"1153","318","IMPACT","area","weighted",0.0802
"1154","318","OCCURRENCE","area","weighted",0.0109
"1155","318","IMPACT","area","pooling",0.5733
"1156","318","OCCURRENCE","area","pooling",0.6193
"1157","318","IMPACT","center","centertogrid",0.2419
"1158","318","OCCURRENCE","center","centertogrid",0.1613
"1159","318","IMPACT","center","reachedgrid",0.3093
"1160","318","OCCURRENCE","center","reachedgrid",0.1478
"1161","318","IMPACT","center","weighted",0.0908
"1162","318","OCCURRENCE","center","weighted",0.0507
"1163","318","IMPACT","center","pooling",0.5484
"1164","318","OCCURRENCE","center","pooling",0.6613
"1165","318","IMPACT","centertogrid","reachedgrid",0.1249
"1166","318","OCCURRENCE","centertogrid","reachedgrid",0.0406
"1167","318","IMPACT","centertogrid","weighted",0.2349
"1168","318","OCCURRENCE","centertogrid","weighted",0.1524
"1169","318","IMPACT","centertogrid","pooling",0.5968
"1170","318","OCCURRENCE","centertogrid","pooling",0.7258
"1171","318","IMPACT","reachedgrid","weighted",0.2484
"1172","318","OCCURRENCE","reachedgrid","weighted",0.1551
"1173","318","IMPACT","reachedgrid","pooling",0.6642
"1174","318","OCCURRENCE","reachedgrid","pooling",0.6852
"1175","318","IMPACT","weighted","pooling",0.5002
"1176","318","OCCURRENCE","weighted","pooling",0.6295
"1177","320","IMPACT","classic","area",0.2634
"1178","320","OCCURRENCE","classic","area",0.2629
"1179","320","IMPACT","classic","center",0.2817
"1180","320","OCCURRENCE","classic","center",0.2254
"1181","320","IMPACT","classic","centertogrid",0.0563
"1182","320","OCCURRENCE","classic","centertogrid",0.1268
"1183","320","IMPACT","classic","reachedgrid",0.0954
"1184","320","OCCURRENCE","classic","reachedgrid",0.1234
"1185","320","IMPACT","classic","weighted",0.2376
"1186","320","OCCURRENCE","classic","weighted",0.2576
"1187","320","IMPACT","classic","pooling",0.5915
"1188","320","OCCURRENCE","classic","pooling",0.5493
"1189","320","IMPACT","area","center",0.1458
"1190","320","OCCURRENCE","area","center",0.066
"1191","320","IMPACT","area","centertogrid",0.2915
"1192","320","OCCURRENCE","area","centertogrid",0.1415
"1193","320","IMPACT","area","reachedgrid",0.2066
"1194","320","OCCURRENCE","area","reachedgrid",0.1395
"1195","320","IMPACT","area","weighted",0.0696
"1196","320","OCCURRENCE","area","weighted",0.0057
"1197","320","IMPACT","area","pooling",0.5306
"1198","320","OCCURRENCE","area","pooling",0.553
"1199","320","IMPACT","center","centertogrid",0.3099
"1200","320","OCCURRENCE","center","centertogrid",0.1831
"1201","320","IMPACT","center","reachedgrid",0.3102
"1202","320","OCCURRENCE","center","reachedgrid",0.1803
"1203","320","IMPACT","center","weighted",0.0885
"1204","320","OCCURRENCE","center","weighted",0.0607
"1205","320","IMPACT","center","pooling",0.5634
"1206","320","OCCURRENCE","center","pooling",0.5493
"1207","320","IMPACT","centertogrid","reachedgrid",0.0954
"1208","320","OCCURRENCE","centertogrid","reachedgrid",0.0159
"1209","320","IMPACT","centertogrid","weighted",0.2658
"1210","320","OCCURRENCE","centertogrid","weighted",0.1466
"1211","320","IMPACT","centertogrid","pooling",0.5634
"1212","320","OCCURRENCE","centertogrid","pooling",0.5915
"1213","320","IMPACT","reachedgrid","weighted",0.2448
"1214","320","OCCURRENCE","reachedgrid","weighted",0.1438
"1215","320","IMPACT","reachedgrid","pooling",0.6483
"1216","320","OCCURRENCE","reachedgrid","pooling",0.5887
"1217","320","IMPACT","weighted","pooling",0.5373
"1218","320","OCCURRENCE","weighted","pooling",0.5514
"1219","321","IMPACT","classic","area",0.2893
"1220","321","OCCURRENCE","classic","area",0.2893
"1221","321","IMPACT","classic","center",0.3286
"1222","321","OCCURRENCE","classic","center",0.2571
"1223","321","IMPACT","classic","centertogrid",0.2186
"1224","321","OCCURRENCE","classic","centertogrid",0.1286
"1225","321","IMPACT","classic","reachedgrid",0.1226
"1226","321","OCCURRENCE","classic","reachedgrid",0.0881
"1227","321","IMPACT","classic","weighted",0.313
"1228","321","OCCURRENCE","classic","weighted",0.2709
"1229","321","IMPACT","classic","pooling",0.5571
"1230","321","OCCURRENCE","classic","pooling",0.5714
"1231","321","IMPACT","area","center",0.1137
"1232","321","OCCURRENCE","area","center",0.1012
"1233","321","IMPACT","area","centertogrid",0.22
"1234","321","OCCURRENCE","area","centertogrid",0.2197
"1235","321","IMPACT","area","reachedgrid",0.1905
"1236","321","OCCURRENCE","area","reachedgrid",0.2013
"1237","321","IMPACT","area","weighted",0.0318
"1238","321","OCCURRENCE","area","weighted",0.0208
"1239","321","IMPACT","area","pooling",0.5864
"1240","321","OCCURRENCE","area","pooling",0.6894
"1241","321","IMPACT","center","centertogrid",0.2758
"1242","321","OCCURRENCE","center","centertogrid",0.2714
"1243","321","IMPACT","center","reachedgrid",0.2163
"1244","321","OCCURRENCE","center","reachedgrid",0.231
"1245","321","IMPACT","center","weighted",0.0836
"1246","321","OCCURRENCE","center","weighted",0.0827
"1247","321","IMPACT","center","pooling",0.5571
"1248","321","OCCURRENCE","center","pooling",0.6
"1249","321","IMPACT","centertogrid","reachedgrid",0.096
"1250","321","OCCURRENCE","centertogrid","reachedgrid",0.0679
"1251","321","IMPACT","centertogrid","weighted",0.2112
"1252","321","OCCURRENCE","centertogrid","weighted",0.2062
"1253","321","IMPACT","centertogrid","pooling",0.5797
"1254","321","OCCURRENCE","centertogrid","pooling",0.5571
"1255","321","IMPACT","reachedgrid","weighted",0.1904
"1256","321","OCCURRENCE","reachedgrid","weighted",0.1828
"1257","321","IMPACT","reachedgrid","pooling",0.5694
"1258","321","OCCURRENCE","reachedgrid","pooling",0.5167
"1259","321","IMPACT","weighted","pooling",0.5631
"1260","321","OCCURRENCE","weighted","pooling",0.6706
"1261","324","IMPACT","classic","area",0.4366
"1262","324","OCCURRENCE","classic","area",0.2193
"1263","324","IMPACT","classic","center",0.3889
"1264","324","OCCURRENCE","classic","center",0.2778
"1265","324","IMPACT","classic","centertogrid",0.1911
"1266","324","OCCURRENCE","classic","centertogrid",0.1111
"1267","324","IMPACT","classic","reachedgrid",0.2671
"1268","324","OCCURRENCE","classic","reachedgrid",0.1397
"1269","324","IMPACT","classic","weighted",0.3708
"1270","324","OCCURRENCE","classic","weighted",0.2435
"1271","324","IMPACT","classic","pooling",0.7963
"1272","324","OCCURRENCE","classic","pooling",0.6852
"1273","324","IMPACT","area","center",0.1556
"1274","324","OCCURRENCE","area","center",0.076
"1275","324","IMPACT","area","centertogrid",0.2455
"1276","324","OCCURRENCE","area","centertogrid",0.189
"1277","324","IMPACT","area","reachedgrid",0.1695
"1278","324","OCCURRENCE","area","reachedgrid",0.2176
"1279","324","IMPACT","area","weighted",0.0761
"1280","324","OCCURRENCE","area","weighted",0.0243
"1281","324","IMPACT","area","pooling",0.6678
"1282","324","OCCURRENCE","area","pooling",0.6052
"1283","324","IMPACT","center","centertogrid",0.2173
"1284","324","OCCURRENCE","center","centertogrid",0.1667
"1285","324","IMPACT","center","reachedgrid",0.2671
"1286","324","OCCURRENCE","center","reachedgrid",0.1953
"1287","324","IMPACT","center","weighted",0.0808
"1288","324","OCCURRENCE","center","weighted",0.0544
"1289","324","IMPACT","center","pooling",0.6111
"1290","324","OCCURRENCE","center","pooling",0.6481
"1291","324","IMPACT","centertogrid","reachedgrid",0.1063
"1292","324","OCCURRENCE","centertogrid","reachedgrid",0.0286
"1293","324","IMPACT","centertogrid","weighted",0.2304
"1294","324","OCCURRENCE","centertogrid","weighted",0.1744
"1295","324","IMPACT","centertogrid","pooling",0.7358
"1296","324","OCCURRENCE","centertogrid","pooling",0.6852
"1297","324","IMPACT","reachedgrid","weighted",0.2219
"1298","324","OCCURRENCE","reachedgrid","weighted",0.203
"1299","324","IMPACT","reachedgrid","pooling",0.7273
"1300","324","OCCURRENCE","reachedgrid","pooling",0.6818
"1301","324","IMPACT","weighted","pooling",0.6168
"1302","324","OCCURRENCE","weighted","pooling",0.628
"1303","326","IMPACT","classic","area",0.3173
"1304","326","OCCURRENCE","classic","area",0.3078
"1305","326","IMPACT","classic","center",0.2609
"1306","326","OCCURRENCE","classic","center",0.2899
"1307","326","IMPACT","classic","centertogrid",0.1042
"1308","326","OCCURRENCE","classic","centertogrid",0.1014
"1309","326","IMPACT","classic","reachedgrid",0.1699
"1310","326","OCCURRENCE","classic","reachedgrid",0.1485
"1311","326","IMPACT","classic","weighted",0.2779
"1312","326","OCCURRENCE","classic","weighted",0.2807
"1313","326","IMPACT","classic","pooling",0.5362
"1314","326","OCCURRENCE","classic","pooling",0.8261
"1315","326","IMPACT","area","center",0.1168
"1316","326","OCCURRENCE","area","center",0.0933
"1317","326","IMPACT","area","centertogrid",0.2432
"1318","326","OCCURRENCE","area","centertogrid",0.2209
"1319","326","IMPACT","area","reachedgrid",0.1879
"1320","326","OCCURRENCE","area","reachedgrid",0.1593
"1321","326","IMPACT","area","weighted",0.043
"1322","326","OCCURRENCE","area","weighted",0.031
"1323","326","IMPACT","area","pooling",0.6424
"1324","326","OCCURRENCE","area","pooling",0.6891
"1325","326","IMPACT","center","centertogrid",0.2244
"1326","326","OCCURRENCE","center","centertogrid",0.2029
"1327","326","IMPACT","center","reachedgrid",0.2325
"1328","326","OCCURRENCE","center","reachedgrid",0.2043
"1329","326","IMPACT","center","weighted",0.0749
"1330","326","OCCURRENCE","center","weighted",0.0719
"1331","326","IMPACT","center","pooling",0.5942
"1332","326","OCCURRENCE","center","pooling",0.6377
"1333","326","IMPACT","centertogrid","reachedgrid",0.0957
"1334","326","OCCURRENCE","centertogrid","reachedgrid",0.0616
"1335","326","IMPACT","centertogrid","weighted",0.2037
"1336","326","OCCURRENCE","centertogrid","weighted",0.1937
"1337","326","IMPACT","centertogrid","pooling",0.5147
"1338","326","OCCURRENCE","centertogrid","pooling",0.7246
"1339","326","IMPACT","reachedgrid","weighted",0.1675
"1340","326","OCCURRENCE","reachedgrid","weighted",0.179
"1341","326","IMPACT","reachedgrid","pooling",0.5067
"1342","326","OCCURRENCE","reachedgrid","pooling",0.784
"1343","326","IMPACT","weighted","pooling",0.6164
"1344","326","OCCURRENCE","weighted","pooling",0.6643
"1345","327","IMPACT","classic","area",0.3113
"1346","327","OCCURRENCE","classic","area",0.4585
"1347","327","IMPACT","classic","center",0.3492
"1348","327","OCCURRENCE","classic","center",0.5079
"1349","327","IMPACT","classic","centertogrid",0.1111
"1350","327","OCCURRENCE","classic","centertogrid",0.172
"1351","327","IMPACT","classic","reachedgrid",0.1875
"1352","327","OCCURRENCE","classic","reachedgrid",0.2637
"1353","327","IMPACT","classic","weighted",0.3158
"1354","327","OCCURRENCE","classic","weighted",0.4652
"1355","327","IMPACT","classic","pooling",0.619
"1356","327","OCCURRENCE","classic","pooling",0.8413
"1357","327","IMPACT","area","center",0.1039
"1358","327","OCCURRENCE","area","center",0.0861
"1359","327","IMPACT","area","centertogrid",0.2636
"1360","327","OCCURRENCE","area","centertogrid",0.3108
"1361","327","IMPACT","area","reachedgrid",0.1841
"1362","327","OCCURRENCE","area","reachedgrid",0.1949
"1363","327","IMPACT","area","weighted",0.0128
"1364","327","OCCURRENCE","area","weighted",0.0225
"1365","327","IMPACT","area","pooling",0.5319
"1366","327","OCCURRENCE","area","pooling",0.5839
"1367","327","IMPACT","center","centertogrid",0.254
"1368","327","OCCURRENCE","center","centertogrid",0.3602
"1369","327","IMPACT","center","reachedgrid",0.2302
"1370","327","OCCURRENCE","center","reachedgrid",0.2443
"1371","327","IMPACT","center","weighted",0.0999
"1372","327","OCCURRENCE","center","weighted",0.0691
"1373","327","IMPACT","center","pooling",0.5556
"1374","327","OCCURRENCE","center","pooling",0.6508
"1375","327","IMPACT","centertogrid","reachedgrid",0.1399
"1376","327","OCCURRENCE","centertogrid","reachedgrid",0.116
"1377","327","IMPACT","centertogrid","weighted",0.2682
"1378","327","OCCURRENCE","centertogrid","weighted",0.3175
"1379","327","IMPACT","centertogrid","pooling",0.5079
"1380","327","OCCURRENCE","centertogrid","pooling",0.6935
"1381","327","IMPACT","reachedgrid","weighted",0.1792
"1382","327","OCCURRENCE","reachedgrid","weighted",0.2063
"1383","327","IMPACT","reachedgrid","pooling",0.5
"1384","327","OCCURRENCE","reachedgrid","pooling",0.5776
"1385","327","IMPACT","weighted","pooling",0.5429
"1386","327","OCCURRENCE","weighted","pooling",0.5875
"1387","328","IMPACT","classic","area",0.3106
"1388","328","OCCURRENCE","classic","area",0.332
"1389","328","IMPACT","classic","center",0.3333
"1390","328","OCCURRENCE","classic","center",0.3333
"1391","328","IMPACT","classic","centertogrid",0.1746
"1392","328","OCCURRENCE","classic","centertogrid",0.1905
"1393","328","IMPACT","classic","reachedgrid",0.1806
"1394","328","OCCURRENCE","classic","reachedgrid",0.155
"1395","328","IMPACT","classic","weighted",0.3424
"1396","328","OCCURRENCE","classic","weighted",0.3286
"1397","328","IMPACT","classic","pooling",0.5079
"1398","328","OCCURRENCE","classic","pooling",0.5873
"1399","328","IMPACT","area","center",0.1282
"1400","328","OCCURRENCE","area","center",0.0658
"1401","328","IMPACT","area","centertogrid",0.2591
"1402","328","OCCURRENCE","area","centertogrid",0.2368
"1403","328","IMPACT","area","reachedgrid",0.1884
"1404","328","OCCURRENCE","area","reachedgrid",0.195
"1405","328","IMPACT","area","weighted",0.0465
"1406","328","OCCURRENCE","area","weighted",0.0142
"1407","328","IMPACT","area","pooling",0.6116
"1408","328","OCCURRENCE","area","pooling",0.5441
"1409","328","IMPACT","center","centertogrid",0.2063
"1410","328","OCCURRENCE","center","centertogrid",0.2381
"1411","328","IMPACT","center","reachedgrid",0.2123
"1412","328","OCCURRENCE","center","reachedgrid",0.2185
"1413","328","IMPACT","center","weighted",0.0818
"1414","328","OCCURRENCE","center","weighted",0.0662
"1415","328","IMPACT","center","pooling",0.5556
"1416","328","OCCURRENCE","center","pooling",0.5397
"1417","328","IMPACT","centertogrid","reachedgrid",0.1311
"1418","328","OCCURRENCE","centertogrid","reachedgrid",0.0887
"1419","328","IMPACT","centertogrid","weighted",0.2169
"1420","328","OCCURRENCE","centertogrid","weighted",0.2369
"1421","328","IMPACT","centertogrid","pooling",0.5873
"1422","328","OCCURRENCE","centertogrid","pooling",0.7778
"1423","328","IMPACT","reachedgrid","weighted",0.1662
"1424","328","OCCURRENCE","reachedgrid","weighted",0.2091
"1425","328","IMPACT","reachedgrid","pooling",0.5503
"1426","328","OCCURRENCE","reachedgrid","pooling",0.6891
"1427","328","IMPACT","weighted","pooling",0.5788
"1428","328","OCCURRENCE","weighted","pooling",0.5409
"1429","329","IMPACT","classic","area",0.2684
"1430","329","OCCURRENCE","classic","area",0.3292
"1431","329","IMPACT","classic","center",0.2698
"1432","329","OCCURRENCE","classic","center",0.381
"1433","329","IMPACT","classic","centertogrid",0.0952
"1434","329","OCCURRENCE","classic","centertogrid",0.1587
"1435","329","IMPACT","classic","reachedgrid",0.1509
"1436","329","OCCURRENCE","classic","reachedgrid",0.1551
"1437","329","IMPACT","classic","weighted",0.245
"1438","329","OCCURRENCE","classic","weighted",0.3384
"1439","329","IMPACT","classic","pooling",0.6032
"1440","329","OCCURRENCE","classic","pooling",0.746
"1441","329","IMPACT","area","center",0.097
"1442","329","OCCURRENCE","area","center",0.106
"1443","329","IMPACT","area","centertogrid",0.2116
"1444","329","OCCURRENCE","area","centertogrid",0.1743
"1445","329","IMPACT","area","reachedgrid",0.1854
"1446","329","OCCURRENCE","area","reachedgrid",0.1741
"1447","329","IMPACT","area","weighted",0.0269
"1448","329","OCCURRENCE","area","weighted",0.0128
"1449","329","IMPACT","area","pooling",0.5586
"1450","329","OCCURRENCE","area","pooling",0.5098
"1451","329","IMPACT","center","centertogrid",0.2381
"1452","329","OCCURRENCE","center","centertogrid",0.2222
"1453","329","IMPACT","center","reachedgrid",0.2289
"1454","329","OCCURRENCE","center","reachedgrid",0.2258
"1455","329","IMPACT","center","weighted",0.0787
"1456","329","OCCURRENCE","center","weighted",0.0934
"1457","329","IMPACT","center","pooling",0.5238
"1458","329","OCCURRENCE","center","pooling",0.5079
"1459","329","IMPACT","centertogrid","reachedgrid",0.0557
"1460","329","OCCURRENCE","centertogrid","reachedgrid",0.0382
"1461","329","IMPACT","centertogrid","weighted",0.1884
"1462","329","OCCURRENCE","centertogrid","weighted",0.1796
"1463","329","IMPACT","centertogrid","pooling",0.5556
"1464","329","OCCURRENCE","centertogrid","pooling",0.5873
"1465","329","IMPACT","reachedgrid","weighted",0.1785
"1466","329","OCCURRENCE","reachedgrid","weighted",0.1832
"1467","329","IMPACT","reachedgrid","pooling",0.5294
"1468","329","OCCURRENCE","reachedgrid","pooling",0.5909
"1469","329","IMPACT","weighted","pooling",0.5317
"1470","329","OCCURRENCE","weighted","pooling",0.505
"1471","330","IMPACT","classic","area",0.2815
"1472","330","OCCURRENCE","classic","area",0.4131
"1473","330","IMPACT","classic","center",0.2656
"1474","330","OCCURRENCE","classic","center",0.4375
"1475","330","IMPACT","classic","centertogrid",0.0625
"1476","330","OCCURRENCE","classic","centertogrid",0.2344
"1477","330","IMPACT","classic","reachedgrid",0.144
"1478","330","OCCURRENCE","classic","reachedgrid",0.2666
"1479","330","IMPACT","classic","weighted",0.2419
"1480","330","OCCURRENCE","classic","weighted",0.419
"1481","330","IMPACT","classic","pooling",0.5312
"1482","330","OCCURRENCE","classic","pooling",0.7188
"1483","330","IMPACT","area","center",0.1543
"1484","330","OCCURRENCE","area","center",0.0649
"1485","330","IMPACT","area","centertogrid",0.344
"1486","330","OCCURRENCE","area","centertogrid",0.1787
"1487","330","IMPACT","area","reachedgrid",0.2128
"1488","330","OCCURRENCE","area","reachedgrid",0.1777
"1489","330","IMPACT","area","weighted",0.0804
"1490","330","OCCURRENCE","area","weighted",0.0127
"1491","330","IMPACT","area","pooling",0.6769
"1492","330","OCCURRENCE","area","pooling",0.5504
"1493","330","IMPACT","center","centertogrid",0.3281
"1494","330","OCCURRENCE","center","centertogrid",0.2031
"1495","330","IMPACT","center","reachedgrid",0.3344
"1496","330","OCCURRENCE","center","reachedgrid",0.2027
"1497","330","IMPACT","center","weighted",0.0878
"1498","330","OCCURRENCE","center","weighted",0.0524
"1499","330","IMPACT","center","pooling",0.5781
"1500","330","OCCURRENCE","center","pooling",0.5469
"1501","330","IMPACT","centertogrid","reachedgrid",0.1313
"1502","330","OCCURRENCE","centertogrid","reachedgrid",0.0322
"1503","330","IMPACT","centertogrid","weighted",0.3044
"1504","330","OCCURRENCE","centertogrid","weighted",0.1882
"1505","330","IMPACT","centertogrid","pooling",0.5312
"1506","330","OCCURRENCE","centertogrid","pooling",0.5156
"1507","330","IMPACT","reachedgrid","weighted",0.2704
"1508","330","OCCURRENCE","reachedgrid","weighted",0.1878
"1509","330","IMPACT","reachedgrid","pooling",0.6
"1510","330","OCCURRENCE","reachedgrid","pooling",0.5478
"1511","330","IMPACT","weighted","pooling",0.6169
"1512","330","OCCURRENCE","weighted","pooling",0.5554
"1513","331","IMPACT","classic","area",0.3056
"1514","331","OCCURRENCE","classic","area",0.4178
"1515","331","IMPACT","classic","center",0.2576
"1516","331","OCCURRENCE","classic","center",0.4242
"1517","331","IMPACT","classic","centertogrid",0.1004
"1518","331","OCCURRENCE","classic","centertogrid",0.2273
"1519","331","IMPACT","classic","reachedgrid",0.1396
"1520","331","OCCURRENCE","classic","reachedgrid",0.2136
"1521","331","IMPACT","classic","weighted",0.2598
"1522","331","OCCURRENCE","classic","weighted",0.4206
"1523","331","IMPACT","classic","pooling",0.7879
"1524","331","OCCURRENCE","classic","pooling",0.6818
"1525","331","IMPACT","area","center",0.1041
"1526","331","OCCURRENCE","area","center",0.0664
"1527","331","IMPACT","area","centertogrid",0.2336
"1528","331","OCCURRENCE","area","centertogrid",0.2152
"1529","331","IMPACT","area","reachedgrid",0.1954
"1530","331","OCCURRENCE","area","reachedgrid",0.2042
"1531","331","IMPACT","area","weighted",0.0464
"1532","331","OCCURRENCE","area","weighted",0.0064
"1533","331","IMPACT","area","pooling",0.5026
"1534","331","OCCURRENCE","area","pooling",0.5808
"1535","331","IMPACT","center","centertogrid",0.2983
"1536","331","OCCURRENCE","center","centertogrid",0.2121
"1537","331","IMPACT","center","reachedgrid",0.2475
"1538","331","OCCURRENCE","center","reachedgrid",0.2107
"1539","331","IMPACT","center","weighted",0.076
"1540","331","OCCURRENCE","center","weighted",0.0659
"1541","331","IMPACT","center","pooling",0.5606
"1542","331","OCCURRENCE","center","pooling",0.5909
"1543","331","IMPACT","centertogrid","reachedgrid",0.061
"1544","331","OCCURRENCE","centertogrid","reachedgrid",0.0137
"1545","331","IMPACT","centertogrid","weighted",0.2223
"1546","331","OCCURRENCE","centertogrid","weighted",0.2201
"1547","331","IMPACT","centertogrid","pooling",0.6875
"1548","331","OCCURRENCE","centertogrid","pooling",0.5455
"1549","331","IMPACT","reachedgrid","weighted",0.2411
"1550","331","OCCURRENCE","reachedgrid","weighted",0.2071
"1551","331","IMPACT","reachedgrid","pooling",0.6483
"1552","331","OCCURRENCE","reachedgrid","pooling",0.5317
"1553","331","IMPACT","weighted","pooling",0.5487
"1554","331","OCCURRENCE","weighted","pooling",0.5783
"1555","333","IMPACT","classic","area",0.3158
"1556","333","OCCURRENCE","classic","area",0.4568
"1557","333","IMPACT","classic","center",0.3692
"1558","333","OCCURRENCE","classic","center",0.5385
"1559","333","IMPACT","classic","centertogrid",0.1274
"1560","333","OCCURRENCE","classic","centertogrid",0.2462
"1561","333","IMPACT","classic","reachedgrid",0.1123
"1562","333","OCCURRENCE","classic","reachedgrid",0.2551
"1563","333","IMPACT","classic","weighted",0.3587
"1564","333","OCCURRENCE","classic","weighted",0.4819
"1565","333","IMPACT","classic","pooling",0.6769
"1566","333","OCCURRENCE","classic","pooling",0.7385
"1567","333","IMPACT","area","center",0.0749
"1568","333","OCCURRENCE","area","center",0.1137
"1569","333","IMPACT","area","centertogrid",0.214
"1570","333","OCCURRENCE","area","centertogrid",0.2106
"1571","333","IMPACT","area","reachedgrid",0.2034
"1572","333","OCCURRENCE","area","reachedgrid",0.2022
"1573","333","IMPACT","area","weighted",0.0436
"1574","333","OCCURRENCE","area","weighted",0.0306
"1575","333","IMPACT","area","pooling",0.5417
"1576","333","OCCURRENCE","area","pooling",0.5546
"1577","333","IMPACT","center","centertogrid",0.2418
"1578","333","OCCURRENCE","center","centertogrid",0.2923
"1579","333","IMPACT","center","reachedgrid",0.2569
"1580","333","OCCURRENCE","center","reachedgrid",0.2833
"1581","333","IMPACT","center","weighted",0.0896
"1582","333","OCCURRENCE","center","weighted",0.0881
"1583","333","IMPACT","center","pooling",0.5846
"1584","333","OCCURRENCE","center","pooling",0.5538
"1585","333","IMPACT","centertogrid","reachedgrid",0.0688
"1586","333","OCCURRENCE","centertogrid","reachedgrid",0.0577
"1587","333","IMPACT","centertogrid","weighted",0.2313
"1588","333","OCCURRENCE","centertogrid","weighted",0.2357
"1589","333","IMPACT","centertogrid","pooling",0.6875
"1590","333","OCCURRENCE","centertogrid","pooling",0.5077
"1591","333","IMPACT","reachedgrid","weighted",0.2463
"1592","333","OCCURRENCE","reachedgrid","weighted",0.2267
"1593","333","IMPACT","reachedgrid","pooling",0.6187
"1594","333","OCCURRENCE","reachedgrid","pooling",0.5167
"1595","333","IMPACT","weighted","pooling",0.5839
"1596","333","OCCURRENCE","weighted","pooling",0.5469
"1597","334","IMPACT","classic","area",0.2809
"1598","334","OCCURRENCE","classic","area",0.3482
"1599","334","IMPACT","classic","center",0.3134
"1600","334","OCCURRENCE","classic","center",0.4478
"1601","334","IMPACT","classic","centertogrid",0.1398
"1602","334","OCCURRENCE","classic","centertogrid",0.1493
"1603","334","IMPACT","classic","reachedgrid",0.1499
"1604","334","OCCURRENCE","classic","reachedgrid",0.2059
"1605","334","IMPACT","classic","weighted",0.3063
"1606","334","OCCURRENCE","classic","weighted",0.3602
"1607","334","IMPACT","classic","pooling",0.5672
"1608","334","OCCURRENCE","classic","pooling",0.6567
"1609","334","IMPACT","area","center",0.1043
"1610","334","OCCURRENCE","area","center",0.1128
"1611","334","IMPACT","area","centertogrid",0.2183
"1612","334","OCCURRENCE","area","centertogrid",0.1989
"1613","334","IMPACT","area","reachedgrid",0.1939
"1614","334","OCCURRENCE","area","reachedgrid",0.1996
"1615","334","IMPACT","area","weighted",0.0274
"1616","334","OCCURRENCE","area","weighted",0.0149
"1617","334","IMPACT","area","pooling",0.5412
"1618","334","OCCURRENCE","area","pooling",0.5879
"1619","334","IMPACT","center","centertogrid",0.2232
"1620","334","OCCURRENCE","center","centertogrid",0.2985
"1621","334","IMPACT","center","reachedgrid",0.2228
"1622","334","OCCURRENCE","center","reachedgrid",0.2419
"1623","334","IMPACT","center","weighted",0.0789
"1624","334","OCCURRENCE","center","weighted",0.0979
"1625","334","IMPACT","center","pooling",0.5522
