"","scenario","type","method1","method2","distance","pValue"
"2828","348","OCCURRENCE","area","center",0.0486,0.9954
"2829","348","IMPACT","area","centertogrid",0.2066,0.0042
"2830","348","OCCURRENCE","area","centertogrid",0.152,0.0693
"2831","348","IMPACT","area","reachedgrid",0.1674,4e-04
"2832","348","OCCURRENCE","area","reachedgrid",0.1418,0.0189
"2833","348","IMPACT","area","weighted",0.0248,4e-04
"2834","348","OCCURRENCE","area","weighted",0.0165,0.1818
"2835","348","IMPACT","area","pooling",0.6157,0
"2836","348","OCCURRENCE","area","pooling",0.5038,0
"2837","348","IMPACT","center","centertogrid",0.2514,0.011
"2838","348","OCCURRENCE","center","centertogrid",0.1892,0.1126
"2839","348","IMPACT","center","reachedgrid",0.1646,0.1311
"2840","348","OCCURRENCE","center","reachedgrid",0.1792,0.062
"2841","348","IMPACT","center","weighted",0.0721,0.8363
"2842","348","OCCURRENCE","center","weighted",0.0555,0.9766
"2843","348","IMPACT","center","pooling",0.6622,0
"2844","348","OCCURRENCE","center","pooling",0.4865,0
"2845","348","IMPACT","centertogrid","reachedgrid",0.0868,0.8468
"2846","348","OCCURRENCE","centertogrid","reachedgrid",0.0179,0.9948
"2847","348","IMPACT","centertogrid","weighted",0.231,8e-04
"2848","348","OCCURRENCE","centertogrid","weighted",0.1466,0.0831
"2849","348","IMPACT","centertogrid","pooling",0.7534,0
"2850","348","OCCURRENCE","centertogrid","pooling",0.6486,0
"2851","348","IMPACT","reachedgrid","weighted",0.1636,4e-04
"2852","348","OCCURRENCE","reachedgrid","weighted",0.1351,0.026
"2853","348","IMPACT","reachedgrid","pooling",0.7452,0
"2854","348","OCCURRENCE","reachedgrid","pooling",0.6387,0
"2855","348","IMPACT","weighted","pooling",0.6403,0
"2856","348","OCCURRENCE","weighted","pooling",0.5105,0
"2857","349","IMPACT","classic","area",0.3258,0
"2858","349","OCCURRENCE","classic","area",0.3783,0
"2859","349","IMPACT","classic","center",0.3733,0
"2860","349","OCCURRENCE","classic","center",0.4,0
"2861","349","IMPACT","classic","centertogrid",0.1121,0.2082
"2862","349","OCCURRENCE","classic","centertogrid",0.2533,0.0022
"2863","349","IMPACT","classic","reachedgrid",0.1539,0.1772
"2864","349","OCCURRENCE","classic","reachedgrid",0.25,5e-04
"2865","349","IMPACT","classic","weighted",0.3399,0
"2866","349","OCCURRENCE","classic","weighted",0.3704,0
"2867","349","IMPACT","classic","pooling",0.7067,0
"2868","349","OCCURRENCE","classic","pooling",0.5867,0
"2869","349","IMPACT","area","center",0.0969,0.4882
"2870","349","OCCURRENCE","area","center",0.1109,0.3253
"2871","349","IMPACT","area","centertogrid",0.2138,0.0025
"2872","349","OCCURRENCE","area","centertogrid",0.2421,4e-04
"2873","349","IMPACT","area","reachedgrid",0.1902,0
"2874","349","OCCURRENCE","area","reachedgrid",0.1904,4e-04
"2875","349","IMPACT","area","weighted",0.0143,0.0936
"2876","349","OCCURRENCE","area","weighted",0.0123,0.5379
"2877","349","IMPACT","area","pooling",0.5533,0
"2878","349","OCCURRENCE","area","pooling",0.5789,0
"2879","349","IMPACT","center","centertogrid",0.2613,0.0073
"2880","349","OCCURRENCE","center","centertogrid",0.2133,0.0467
"2881","349","IMPACT","center","reachedgrid",0.2195,0.0145
"2882","349","OCCURRENCE","center","reachedgrid",0.1617,0.1086
"2883","349","IMPACT","center","weighted",0.0833,0.676
"2884","349","OCCURRENCE","center","weighted",0.1151,0.2732
"2885","349","IMPACT","center","pooling",0.5867,0
"2886","349","OCCURRENCE","center","pooling",0.6665,0
"2887","349","IMPACT","centertogrid","reachedgrid",0.0418,1
"2888","349","OCCURRENCE","centertogrid","reachedgrid",0.0517,0.8111
"2889","349","IMPACT","centertogrid","weighted",0.2279,9e-04
"2890","349","OCCURRENCE","centertogrid","weighted",0.2497,2e-04
"2891","349","IMPACT","centertogrid","pooling",0.5946,0
"2892","349","OCCURRENCE","centertogrid","pooling",0.76,0
"2893","349","IMPACT","reachedgrid","weighted",0.1864,0
"2894","349","OCCURRENCE","reachedgrid","weighted",0.198,2e-04
"2895","349","IMPACT","reachedgrid","pooling",0.5528,0
"2896","349","OCCURRENCE","reachedgrid","pooling",0.7083,0
"2897","349","IMPACT","weighted","pooling",0.5667,0
"2898","349","OCCURRENCE","weighted","pooling",0.5741,0
"2899","350","IMPACT","classic","area",0.2774,0
"2900","350","OCCURRENCE","classic","area",0.2722,0
"2901","350","IMPACT","classic","center",0.36,1e-04
"2902","350","OCCURRENCE","classic","center",0.24,0.0173
"2903","350","IMPACT","classic","centertogrid",0.12,0.2398
"2904","350","OCCURRENCE","classic","centertogrid",0.0667,0.7057
"2905","350","IMPACT","classic","reachedgrid",0.1358,0.3028
"2906","350","OCCURRENCE","classic","reachedgrid",0.1223,0.1273
"2907","350","IMPACT","classic","weighted",0.2938,0
"2908","350","OCCURRENCE","classic","weighted",0.2504,2e-04
"2909","350","IMPACT","classic","pooling",0.6667,0
"2910","350","OCCURRENCE","classic","pooling",0.52,0
"2911","350","IMPACT","area","center",0.1054,0.3821
"2912","350","OCCURRENCE","area","center",0.0898,0.5903
"2913","350","IMPACT","area","centertogrid",0.2254,0.0011
"2914","350","OCCURRENCE","area","centertogrid",0.2055,0.0039
"2915","350","IMPACT","area","reachedgrid",0.1821,1e-04
"2916","350","OCCURRENCE","area","reachedgrid",0.2203,0
"2917","350","IMPACT","area","weighted",0.0235,8e-04
"2918","350","OCCURRENCE","area","weighted",0.03,2e-04
"2919","350","IMPACT","area","pooling",0.5268,0
"2920","350","OCCURRENCE","area","pooling",0.57,0
"2921","350","IMPACT","center","centertogrid",0.24,0.0179
"2922","350","OCCURRENCE","center","centertogrid",0.1867,0.1087
"2923","350","IMPACT","center","reachedgrid",0.2246,0.0116
"2924","350","OCCURRENCE","center","reachedgrid",0.1937,0.0296
"2925","350","IMPACT","center","weighted",0.0888,0.5956
"2926","350","OCCURRENCE","center","weighted",0.0702,0.8535
"2927","350","IMPACT","center","pooling",0.5467,0
"2928","350","OCCURRENCE","center","pooling",0.5333,0
"2929","350","IMPACT","centertogrid","reachedgrid",0.0838,0.8663
"2930","350","OCCURRENCE","centertogrid","reachedgrid",0.0556,0.7352
"2931","350","IMPACT","centertogrid","weighted",0.2089,0.0029
"2932","350","OCCURRENCE","centertogrid","weighted",0.1837,0.0126
"2933","350","IMPACT","centertogrid","pooling",0.5467,0
"2934","350","OCCURRENCE","centertogrid","pooling",0.5467,0
"2935","350","IMPACT","reachedgrid","weighted",0.1758,1e-04
"2936","350","OCCURRENCE","reachedgrid","weighted",0.2041,0
"2937","350","IMPACT","reachedgrid","pooling",0.5312,0
"2938","350","OCCURRENCE","reachedgrid","pooling",0.5263,0
"2939","350","IMPACT","weighted","pooling",0.5133,0
"2940","350","OCCURRENCE","weighted","pooling",0.5516,0
"2941","351","IMPACT","classic","area",0.404,0
"2942","351","OCCURRENCE","classic","area",0.2657,1e-04
"2943","351","IMPACT","classic","center",0.4189,0
"2944","351","OCCURRENCE","classic","center",0.2973,0.0016
"2945","351","IMPACT","classic","centertogrid",0.2764,4e-04
"2946","351","OCCURRENCE","classic","centertogrid",0.1216,0.2364
"2947","351","IMPACT","classic","reachedgrid",0.2493,0.0037
"2948","351","OCCURRENCE","classic","reachedgrid",0.1617,0.0379
"2949","351","IMPACT","classic","weighted",0.4177,0
"2950","351","OCCURRENCE","classic","weighted",0.2627,1e-04
"2951","351","IMPACT","classic","pooling",0.8243,0
"2952","351","OCCURRENCE","classic","pooling",0.6216,0
"2953","351","IMPACT","area","center",0.0893,0.6029
"2954","351","OCCURRENCE","area","center",0.0822,0.7086
"2955","351","IMPACT","area","centertogrid",0.2247,0.0013
"2956","351","OCCURRENCE","area","centertogrid",0.1895,0.0107
"2957","351","IMPACT","area","reachedgrid",0.1546,0.0011
"2958","351","OCCURRENCE","area","reachedgrid",0.1831,5e-04
"2959","351","IMPACT","area","weighted",0.0187,0.0123
"2960","351","OCCURRENCE","area","weighted",0.0065,0.9889
"2961","351","IMPACT","area","pooling",0.4996,0
"2962","351","OCCURRENCE","area","pooling",0.5544,0
"2963","351","IMPACT","center","centertogrid",0.2136,0.0369
"2964","351","OCCURRENCE","center","centertogrid",0.1757,0.1597
"2965","351","IMPACT","center","reachedgrid",0.1721,0.0997
"2966","351","OCCURRENCE","center","reachedgrid",0.1558,0.1272
"2967","351","IMPACT","center","weighted",0.0711,0.849
"2968","351","OCCURRENCE","center","weighted",0.0818,0.7053
"2969","351","IMPACT","center","pooling",0.499,0
"2970","351","OCCURRENCE","center","pooling",0.6081,0
"2971","351","IMPACT","centertogrid","reachedgrid",0.102,0.6744
"2972","351","OCCURRENCE","centertogrid","reachedgrid",0.0401,0.9421
"2973","351","IMPACT","centertogrid","weighted",0.211,0.003
"2974","351","OCCURRENCE","centertogrid","weighted",0.1923,0.0084
"2975","351","IMPACT","centertogrid","pooling",0.5479,0
"2976","351","OCCURRENCE","centertogrid","pooling",0.6757,0
"2977","351","IMPACT","reachedgrid","weighted",0.1683,2e-04
"2978","351","OCCURRENCE","reachedgrid","weighted",0.186,3e-04
"2979","351","IMPACT","reachedgrid","pooling",0.575,0
"2980","351","OCCURRENCE","reachedgrid","pooling",0.6693,0
"2981","351","IMPACT","weighted","pooling",0.5137,0
"2982","351","OCCURRENCE","weighted","pooling",0.5545,0
"2983","352","IMPACT","classic","area",0.2651,1e-04
"2984","352","OCCURRENCE","classic","area",0.3532,0
"2985","352","IMPACT","classic","center",0.3056,0.0015
"2986","352","OCCURRENCE","classic","center",0.375,0
"2987","352","IMPACT","classic","centertogrid",0.1667,0.0494
"2988","352","OCCURRENCE","classic","centertogrid",0.25,0.0045
"2989","352","IMPACT","classic","reachedgrid",0.1428,0.2745
"2990","352","OCCURRENCE","classic","reachedgrid",0.222,0.0031
"2991","352","IMPACT","classic","weighted",0.2555,2e-04
"2992","352","OCCURRENCE","classic","weighted",0.3597,0
"2993","352","IMPACT","classic","pooling",0.6111,0
"2994","352","OCCURRENCE","classic","pooling",0.5278,0
"2995","352","IMPACT","area","center",0.0801,0.7505
"2996","352","OCCURRENCE","area","center",0.0825,0.7204
"2997","352","IMPACT","area","centertogrid",0.2023,0.0059
"2998","352","OCCURRENCE","area","centertogrid",0.2219,0.0019
"2999","352","IMPACT","area","reachedgrid",0.1929,0
"3000","352","OCCURRENCE","area","reachedgrid",0.1939,3e-04
"3001","352","IMPACT","area","weighted",0.0123,0.2576
"3002","352","OCCURRENCE","area","weighted",0.0068,0.9811
"3003","352","IMPACT","area","pooling",0.6512,0
"3004","352","OCCURRENCE","area","pooling",0.7609,0
"3005","352","IMPACT","center","centertogrid",0.2639,0.0094
"3006","352","OCCURRENCE","center","centertogrid",0.1944,0.0989
"3007","352","IMPACT","center","reachedgrid",0.2544,0.0037
"3008","352","OCCURRENCE","center","reachedgrid",0.2055,0.0216
"3009","352","IMPACT","center","weighted",0.0699,0.8732
"3010","352","OCCURRENCE","center","weighted",0.0777,0.778
"3011","352","IMPACT","center","pooling",0.6389,0
"3012","352","OCCURRENCE","center","pooling",0.8191,0
"3013","352","IMPACT","centertogrid","reachedgrid",0.0594,0.9954
"3014","352","OCCURRENCE","centertogrid","reachedgrid",0.0354,0.9143
"3015","352","IMPACT","centertogrid","weighted",0.2118,0.0031
"3016","352","OCCURRENCE","centertogrid","weighted",0.2198,0.0019
"3017","352","IMPACT","centertogrid","pooling",0.5694,0
"3018","352","OCCURRENCE","centertogrid","pooling",0.7222,0
"3019","352","IMPACT","reachedgrid","weighted",0.2023,0
"3020","352","OCCURRENCE","reachedgrid","weighted",0.1918,3e-04
"3021","352","IMPACT","reachedgrid","pooling",0.56,0
"3022","352","OCCURRENCE","reachedgrid","pooling",0.6942,0
"3023","352","IMPACT","weighted","pooling",0.6481,0
"3024","352","OCCURRENCE","weighted","pooling",0.766,0
"3025","353","IMPACT","classic","area",0.3124,0
"3026","353","OCCURRENCE","classic","area",0.3671,0
"3027","353","IMPACT","classic","center",0.36,1e-04
"3028","353","OCCURRENCE","classic","center",0.3467,1e-04
"3029","353","IMPACT","classic","centertogrid",0.12,0.2324
"3030","353","OCCURRENCE","classic","centertogrid",0.16,0.0907
"3031","353","IMPACT","classic","reachedgrid",0.1511,0.193
"3032","353","OCCURRENCE","classic","reachedgrid",0.1912,0.01
"3033","353","IMPACT","classic","weighted",0.3297,0
"3034","353","OCCURRENCE","classic","weighted",0.3679,0
"3035","353","IMPACT","classic","pooling",0.6667,0
"3036","353","OCCURRENCE","classic","pooling",0.6667,0
"3037","353","IMPACT","area","center",0.0706,0.8531
"3038","353","OCCURRENCE","area","center",0.048,0.9957
"3039","353","IMPACT","area","centertogrid",0.1924,0.0082
"3040","353","OCCURRENCE","area","centertogrid",0.2071,0.0036
"3041","353","IMPACT","area","reachedgrid",0.1612,6e-04
"3042","353","OCCURRENCE","area","reachedgrid",0.1758,8e-04
"3043","353","IMPACT","area","weighted",0.0215,0.0019
"3044","353","OCCURRENCE","area","weighted",0.0096,0.7643
"3045","353","IMPACT","area","pooling",0.4978,0
"3046","353","OCCURRENCE","area","pooling",0.739,0
"3047","353","IMPACT","center","centertogrid",0.24,0.0179
"3048","353","OCCURRENCE","center","centertogrid",0.1867,0.1128
"3049","353","IMPACT","center","reachedgrid",0.2089,0.023
"3050","353","OCCURRENCE","center","reachedgrid",0.1646,0.0893
"3051","353","IMPACT","center","weighted",0.0605,0.9462
"3052","353","OCCURRENCE","center","weighted",0.0459,0.9974
"3053","353","IMPACT","center","pooling",0.5067,0
"3054","353","OCCURRENCE","center","pooling",0.7467,0
"3055","353","IMPACT","centertogrid","reachedgrid",0.0698,0.9643
"3056","353","OCCURRENCE","centertogrid","reachedgrid",0.0444,0.8858
"3057","353","IMPACT","centertogrid","weighted",0.2097,0.0027
"3058","353","OCCURRENCE","centertogrid","weighted",0.2079,0.0031
"3059","353","IMPACT","centertogrid","pooling",0.5467,0
"3060","353","OCCURRENCE","centertogrid","pooling",0.7467,0
"3061","353","IMPACT","reachedgrid","weighted",0.1786,1e-04
"3062","353","OCCURRENCE","reachedgrid","weighted",0.1766,6e-04
"3063","353","IMPACT","reachedgrid","pooling",0.5155,0
"3064","353","OCCURRENCE","reachedgrid","pooling",0.7023,0
"3065","353","IMPACT","weighted","pooling",0.5096,0
"3066","353","OCCURRENCE","weighted","pooling",0.743,0
"3067","354","IMPACT","classic","area",0.2891,0
"3068","354","OCCURRENCE","classic","area",0.3872,0
"3069","354","IMPACT","classic","center",0.3108,0.001
"3070","354","OCCURRENCE","classic","center",0.3514,1e-04
"3071","354","IMPACT","classic","centertogrid",0.2062,0.0143
"3072","354","OCCURRENCE","classic","centertogrid",0.2162,0.0139
"3073","354","IMPACT","classic","reachedgrid",0.1581,0.1556
"3074","354","OCCURRENCE","classic","reachedgrid",0.2293,0.0022
"3075","354","IMPACT","classic","weighted",0.3234,0
"3076","354","OCCURRENCE","classic","weighted",0.3686,0
"3077","354","IMPACT","classic","pooling",0.5135,0
"3078","354","OCCURRENCE","classic","pooling",0.6216,0
"3079","354","IMPACT","area","center",0.1151,0.2859
"3080","354","OCCURRENCE","area","center",0.0813,0.7208
"3081","354","IMPACT","area","centertogrid",0.208,0.0038
"3082","354","OCCURRENCE","area","centertogrid",0.1957,0.0075
"3083","354","IMPACT","area","reachedgrid",0.1927,0
"3084","354","OCCURRENCE","area","reachedgrid",0.1833,4e-04
"3085","354","IMPACT","area","weighted",0.0522,0
"3086","354","OCCURRENCE","area","weighted",0.0204,0.0361
"3087","354","IMPACT","area","pooling",0.6218,0
"3088","354","OCCURRENCE","area","pooling",0.741,0
"3089","354","IMPACT","center","centertogrid",0.2197,0.0366
"3090","354","OCCURRENCE","center","centertogrid",0.1757,0.1616
"3091","354","IMPACT","center","reachedgrid",0.2174,0.016
"3092","354","OCCURRENCE","center","reachedgrid",0.1888,0.0361
"3093","354","IMPACT","center","weighted",0.0658,0.906
"3094","354","OCCURRENCE","center","weighted",0.0629,0.9315
"3095","354","IMPACT","center","pooling",0.5676,0
"3096","354","OCCURRENCE","center","pooling",0.7162,0
"3097","354","IMPACT","centertogrid","reachedgrid",0.0707,0.9622
"3098","354","OCCURRENCE","centertogrid","reachedgrid",0.043,0.8762
"3099","354","IMPACT","centertogrid","weighted",0.1797,0.0179
"3100","354","OCCURRENCE","centertogrid","weighted",0.1783,0.0181
"3101","354","IMPACT","centertogrid","pooling",0.5479,0
"3102","354","OCCURRENCE","centertogrid","pooling",0.5946,0
"3103","354","IMPACT","reachedgrid","weighted",0.1773,1e-04
"3104","354","OCCURRENCE","reachedgrid","weighted",0.1675,0.0014
"3105","354","IMPACT","reachedgrid","pooling",0.5394,0
"3106","354","OCCURRENCE","reachedgrid","pooling",0.6077,0
"3107","354","IMPACT","weighted","pooling",0.5864,0
"3108","354","OCCURRENCE","weighted","pooling",0.7226,0
"3109","355","IMPACT","classic","area",0.337,0
"3110","355","OCCURRENCE","classic","area",0.4313,0
"3111","355","IMPACT","classic","center",0.3919,0
"3112","355","OCCURRENCE","classic","center",0.4595,0
"3113","355","IMPACT","classic","centertogrid",0.1757,0.058
"3114","355","OCCURRENCE","classic","centertogrid",0.303,3e-04
"3115","355","IMPACT","classic","reachedgrid",0.1467,0.2294
"3116","355","OCCURRENCE","classic","reachedgrid",0.2463,9e-04
"3117","355","IMPACT","classic","weighted",0.3578,0
"3118","355","OCCURRENCE","classic","weighted",0.442,0
"3119","355","IMPACT","classic","pooling",0.5541,0
"3120","355","OCCURRENCE","classic","pooling",0.7703,0
"3121","355","IMPACT","area","center",0.078,0.764
"3122","355","OCCURRENCE","area","center",0.0947,0.5323
"3123","355","IMPACT","area","centertogrid",0.1854,0.013
"3124","355","OCCURRENCE","area","centertogrid",0.3082,0
"3125","355","IMPACT","area","reachedgrid",0.1903,0
"3126","355","OCCURRENCE","area","reachedgrid",0.2432,0
"3127","355","IMPACT","area","weighted",0.0213,0.0029
"3128","355","OCCURRENCE","area","weighted",0.0131,0.4828
"3129","355","IMPACT","area","pooling",0.601,0
"3130","355","OCCURRENCE","area","pooling",0.8612,0
"3131","355","IMPACT","center","centertogrid",0.2432,0.017
"3132","355","OCCURRENCE","center","centertogrid",0.3436,2e-04
"3133","355","IMPACT","center","reachedgrid",0.2452,0.0047
"3134","355","OCCURRENCE","center","reachedgrid",0.2786,7e-04
"3135","355","IMPACT","center","weighted",0.0798,0.7333
"3136","355","OCCURRENCE","center","weighted",0.0846,0.6644
"3137","355","IMPACT","center","pooling",0.621,0
"3138","355","OCCURRENCE","center","pooling",0.8919,0
"3139","355","IMPACT","centertogrid","reachedgrid",0.0727,0.9529
"3140","355","OCCURRENCE","centertogrid","reachedgrid",0.065,0.6401
"3141","355","IMPACT","centertogrid","weighted",0.1833,0.0139
"3142","355","OCCURRENCE","centertogrid","weighted",0.3046,0
"3143","355","IMPACT","centertogrid","pooling",0.5405,0
"3144","355","OCCURRENCE","centertogrid","pooling",0.8904,0
"3145","355","IMPACT","reachedgrid","weighted",0.2111,0
"3146","355","OCCURRENCE","reachedgrid","weighted",0.2396,0
"3147","355","IMPACT","reachedgrid","pooling",0.5478,0
"3148","355","OCCURRENCE","reachedgrid","pooling",0.886,0
"3149","355","IMPACT","weighted","pooling",0.6137,0
"3150","355","OCCURRENCE","weighted","pooling",0.8619,0
"3151","356","IMPACT","classic","area",0.27,1e-04
"3152","356","OCCURRENCE","classic","area",0.3238,0
"3153","356","IMPACT","classic","center",0.2817,0.0044
"3154","356","OCCURRENCE","classic","center",0.3803,0
"3155","356","IMPACT","classic","centertogrid",0.0423,0.9696
"3156","356","OCCURRENCE","classic","centertogrid",0.2817,9e-04
"3157","356","IMPACT","classic","reachedgrid",0.0843,0.8807
"3158","356","OCCURRENCE","classic","reachedgrid",0.1726,0.0295
"3159","356","IMPACT","classic","weighted",0.2731,1e-04
"3160","356","OCCURRENCE","classic","weighted",0.3404,0
"3161","356","IMPACT","classic","pooling",0.6761,0
"3162","356","OCCURRENCE","classic","pooling",0.5634,0
"3163","356","IMPACT","area","center",0.0937,0.5682
"3164","356","OCCURRENCE","area","center",0.0995,0.4939
"3165","356","IMPACT","area","centertogrid",0.2559,2e-04
"3166","356","OCCURRENCE","area","centertogrid",0.2887,0
"3167","356","IMPACT","area","reachedgrid",0.1857,1e-04
"3168","356","OCCURRENCE","area","reachedgrid",0.1796,0.0012
"3169","356","IMPACT","area","weighted",0.0091,0.6255
"3170","356","OCCURRENCE","area","weighted",0.0167,0.2046
"3171","356","IMPACT","area","pooling",0.6558,0
"3172","356","OCCURRENCE","area","pooling",0.5801,0
"3173","356","IMPACT","center","centertogrid",0.2676,0.0076
"3174","356","OCCURRENCE","center","centertogrid",0.2958,0.003
"3175","356","IMPACT","center","reachedgrid",0.1974,0.0457
"3176","356","OCCURRENCE","center","reachedgrid",0.2077,0.0231
"3177","356","IMPACT","center","weighted",0.0899,0.6146
"3178","356","OCCURRENCE","center","weighted",0.0866,0.6607
"3179","356","IMPACT","center","pooling",0.662,0
"3180","356","OCCURRENCE","center","pooling",0.6189,0
"3181","356","IMPACT","centertogrid","reachedgrid",0.0702,0.9705
"3182","356","OCCURRENCE","centertogrid","reachedgrid",0.1091,0.2592
"3183","356","IMPACT","centertogrid","weighted",0.259,1e-04
"3184","356","OCCURRENCE","centertogrid","weighted",0.2832,0
"3185","356","IMPACT","centertogrid","pooling",0.7183,0
"3186","356","OCCURRENCE","centertogrid","pooling",0.5634,0
"3187","356","IMPACT","reachedgrid","weighted",0.1888,0
"3188","356","OCCURRENCE","reachedgrid","weighted",0.1741,0.0016
"3189","356","IMPACT","reachedgrid","pooling",0.6928,0
"3190","356","OCCURRENCE","reachedgrid","pooling",0.5763,0
"3191","356","IMPACT","weighted","pooling",0.6627,0
"3192","356","OCCURRENCE","weighted","pooling",0.5916,0
"3193","357","IMPACT","classic","area",0.2496,2e-04
"3194","357","OCCURRENCE","classic","area",0.2354,5e-04
"3195","357","IMPACT","classic","center",0.3333,3e-04
"3196","357","OCCURRENCE","classic","center",0.2533,0.0108
"3197","357","IMPACT","classic","centertogrid",0.069,0.6407
"3198","357","OCCURRENCE","classic","centertogrid",0.12,0.2618
"3199","357","IMPACT","classic","reachedgrid",0.0897,0.8035
"3200","357","OCCURRENCE","classic","reachedgrid",0.1047,0.6625
"3201","357","IMPACT","classic","weighted",0.27,0
"3202","357","OCCURRENCE","classic","weighted",0.2358,5e-04
"3203","357","IMPACT","classic","pooling",0.5333,0
"3204","357","OCCURRENCE","classic","pooling",0.5467,0
"3205","357","IMPACT","area","center",0.1129,0.3004
"3206","357","OCCURRENCE","area","center",0.0684,0.8792
"3207","357","IMPACT","area","centertogrid",0.1874,0.0116
"3208","357","OCCURRENCE","area","centertogrid",0.2016,0.0049
"3209","357","IMPACT","area","reachedgrid",0.1908,0
"3210","357","OCCURRENCE","area","reachedgrid",0.1773,5e-04
"3211","357","IMPACT","area","weighted",0.0253,2e-04
"3212","357","OCCURRENCE","area","weighted",0.0059,0.992
"3213","357","IMPACT","area","pooling",0.4977,0
"3214","357","OCCURRENCE","area","pooling",0.6555,0
"3215","357","IMPACT","center","centertogrid",0.3,0.0016
"3216","357","OCCURRENCE","center","centertogrid",0.1733,0.1646
"3217","357","IMPACT","center","reachedgrid",0.2479,0.0036
"3218","357","OCCURRENCE","center","reachedgrid",0.1503,0.2238
"3219","357","IMPACT","center","weighted",0.0887,0.5962
"3220","357","OCCURRENCE","center","weighted",0.0626,0.9306
"3221","357","IMPACT","center","pooling",0.5067,0
"3222","357","OCCURRENCE","center","pooling",0.68,0
"3223","357","IMPACT","centertogrid","reachedgrid",0.087,0.8361
"3224","357","OCCURRENCE","centertogrid","reachedgrid",0.0243,1
"3225","357","IMPACT","centertogrid","weighted",0.2113,0.0027
"3226","357","OCCURRENCE","centertogrid","weighted",0.2008,0.0047
"3227","357","IMPACT","centertogrid","pooling",0.5,0
"3228","357","OCCURRENCE","centertogrid","pooling",0.6667,0
"3229","357","IMPACT","reachedgrid","weighted",0.1803,0
"3230","357","OCCURRENCE","reachedgrid","weighted",0.1765,4e-04
"3231","357","IMPACT","reachedgrid","pooling",0.5521,0
"3232","357","OCCURRENCE","reachedgrid","pooling",0.6423,0
"3233","357","IMPACT","weighted","pooling",0.5212,0
"3234","357","OCCURRENCE","weighted","pooling",0.6602,0
"3235","358","IMPACT","classic","area",0.277,0
"3236","358","OCCURRENCE","classic","area",0.3896,0
"3237","358","IMPACT","classic","center",0.3108,8e-04
"3238","358","OCCURRENCE","classic","center",0.4459,0
"3239","358","IMPACT","classic","centertogrid",0.0811,0.5905
"3240","358","OCCURRENCE","classic","centertogrid",0.2703,0.0015
"3241","358","IMPACT","classic","reachedgrid",0.1502,0.2057
"3242","358","OCCURRENCE","classic","reachedgrid",0.2653,3e-04
"3243","358","IMPACT","classic","weighted",0.2925,0
"3244","358","OCCURRENCE","classic","weighted",0.3995,0
"3245","358","IMPACT","classic","pooling",0.5946,0
"3246","358","OCCURRENCE","classic","pooling",0.5541,0
"3247","358","IMPACT","area","center",0.097,0.4962
"3248","358","OCCURRENCE","area","center",0.0735,0.8264
"3249","358","IMPACT","area","centertogrid",0.2375,5e-04
"3250","358","OCCURRENCE","area","centertogrid",0.2001,0.0058
"3251","358","IMPACT","area","reachedgrid",0.161,7e-04
"3252","358","OCCURRENCE","area","reachedgrid",0.1621,0.003
"3253","358","IMPACT","area","weighted",0.0284,0
"3254","358","OCCURRENCE","area","weighted",0.0176,0.1037
"3255","358","IMPACT","area","pooling",0.5206,0
"3256","358","OCCURRENCE","area","pooling",0.6333,0
"3257","358","IMPACT","center","centertogrid",0.2297,0.025
"3258","358","OCCURRENCE","center","centertogrid",0.1757,0.1587
"3259","358","IMPACT","center","reachedgrid",0.1772,0.0844
"3260","358","OCCURRENCE","center","reachedgrid",0.1807,0.0536
"3261","358","IMPACT","center","weighted",0.0694,0.8682
"3262","358","OCCURRENCE","center","weighted",0.0627,0.9332
"3263","358","IMPACT","center","pooling",0.5147,0
"3264","358","OCCURRENCE","center","pooling",0.7027,0
"3265","358","IMPACT","centertogrid","reachedgrid",0.0973,0.7262
"3266","358","OCCURRENCE","centertogrid","reachedgrid",0.038,0.9088
"3267","358","IMPACT","centertogrid","weighted",0.2152,0.0021
"3268","358","OCCURRENCE","centertogrid","weighted",0.1899,0.0096
"3269","358","IMPACT","centertogrid","pooling",0.5676,0
"3270","358","OCCURRENCE","centertogrid","pooling",0.7703,0
"3271","358","IMPACT","reachedgrid","weighted",0.1499,0.0017
"3272","358","OCCURRENCE","reachedgrid","weighted",0.1519,0.0057
"3273","358","IMPACT","reachedgrid","pooling",0.5316,0
"3274","358","OCCURRENCE","reachedgrid","pooling",0.7323,0
"3275","358","IMPACT","weighted","pooling",0.5385,0
"3276","358","OCCURRENCE","weighted","pooling",0.6481,0
"3277","359","IMPACT","classic","area",0.3368,0
"3278","359","OCCURRENCE","classic","area",0.2867,0
"3279","359","IMPACT","classic","center",0.3867,0
"3280","359","OCCURRENCE","classic","center",0.3067,0.001
"3281","359","IMPACT","classic","centertogrid",0.24,0.0043
"3282","359","OCCURRENCE","classic","centertogrid",0.1067,0.346
"3283","359","IMPACT","classic","reachedgrid",0.179,0.0752
"3284","359","OCCURRENCE","classic","reachedgrid",0.1157,0.1827
"3285","359","IMPACT","classic","weighted",0.3765,0
"3286","359","OCCURRENCE","classic","weighted",0.2739,0
"3287","359","IMPACT","classic","pooling",0.8927,0
"3288","359","OCCURRENCE","classic","pooling",0.9194,0
"3289","359","IMPACT","area","center",0.1094,0.3357
"3290","359","OCCURRENCE","area","center",0.0596,0.9559
"3291","359","IMPACT","area","centertogrid",0.2489,2e-04
"3292","359","OCCURRENCE","area","centertogrid",0.18,0.0167
