"","scenario","type","method1","method2","distance","pValue"
"430","316","OCCURRENCE","reachedgrid","weighted",NA,0.0538278211129862
"431","316","IMPACT","pooling","weighted",NA,3.65104502186853e-14
"432","316","OCCURRENCE","pooling","weighted",NA,2.499778162246e-16
"433","317","IMPACT","classic","weighted",NA,0.00816373612586147
"434","317","OCCURRENCE","classic","weighted",NA,0.00148909512410125
"435","317","IMPACT","area","weighted",NA,0.453681119540988
"436","317","OCCURRENCE","area","weighted",NA,0.479132823878477
"437","317","IMPACT","center","weighted",NA,0.603101794149159
"438","317","OCCURRENCE","center","weighted",NA,0.552137140421063
"439","317","IMPACT","centertogrid","weighted",NA,0.045321965849211
"440","317","OCCURRENCE","centertogrid","weighted",NA,0.00829128847371651
"441","317","IMPACT","reachedgrid","weighted",NA,0.00640646839028194
"442","317","OCCURRENCE","reachedgrid","weighted",NA,0.0130930805146766
"443","317","IMPACT","pooling","weighted",NA,4.5887738053807e-15
"444","317","OCCURRENCE","pooling","weighted",NA,2.88838952755555e-15
"445","318","IMPACT","classic","weighted",NA,0.000234757287533633
"446","318","OCCURRENCE","classic","weighted",NA,0.0012217474867786
"447","318","IMPACT","area","weighted",NA,0.306695756386866
"448","318","OCCURRENCE","area","weighted",NA,0.5369425729579
"449","318","IMPACT","center","weighted",NA,0.621069552257386
"450","318","OCCURRENCE","center","weighted",NA,0.715683802164583
"451","318","IMPACT","centertogrid","weighted",NA,0.032589541817091
"452","318","OCCURRENCE","centertogrid","weighted",NA,0.148687373428763
"453","318","IMPACT","reachedgrid","weighted",NA,0.0105296520909632
"454","318","OCCURRENCE","reachedgrid","weighted",NA,0.0815061290541338
"455","318","IMPACT","pooling","weighted",NA,7.90165044506352e-14
"456","318","OCCURRENCE","pooling","weighted",NA,2.33664199100758e-15
"457","319","IMPACT","classic","weighted",NA,0.000527976211955878
"458","319","OCCURRENCE","classic","weighted",NA,0.000127094433700139
"459","319","IMPACT","area","weighted",NA,0.469694741492346
"460","319","OCCURRENCE","area","weighted",NA,0.543496379931045
"461","319","IMPACT","center","weighted",NA,0.485906285258544
"462","319","OCCURRENCE","center","weighted",NA,0.652559166710348
"463","319","IMPACT","centertogrid","weighted",NA,0.0270011172293919
"464","319","OCCURRENCE","centertogrid","weighted",NA,0.0171410108455221
"465","319","IMPACT","reachedgrid","weighted",NA,0.00641344872470841
"466","319","OCCURRENCE","reachedgrid","weighted",NA,0.0125076375058576
"467","319","IMPACT","pooling","weighted",NA,9.38539246320147e-15
"468","319","OCCURRENCE","pooling","weighted",NA,1.29214416944023e-15
"469","320","IMPACT","classic","weighted",NA,0.0193252361506675
"470","320","OCCURRENCE","classic","weighted",NA,0.0174340229784955
"471","320","IMPACT","area","weighted",NA,0.351571044412835
"472","320","OCCURRENCE","area","weighted",NA,0.542517970170352
"473","320","IMPACT","center","weighted",NA,0.560461991896782
"474","320","OCCURRENCE","center","weighted",NA,0.669221983994525
"475","320","IMPACT","centertogrid","weighted",NA,0.0130268490227404
"476","320","OCCURRENCE","centertogrid","weighted",NA,0.150035126553305
"477","320","IMPACT","reachedgrid","weighted",NA,0.0132234295151705
"478","320","OCCURRENCE","reachedgrid","weighted",NA,0.056891284734393
"479","320","IMPACT","pooling","weighted",NA,6.19415629898867e-16
"480","320","OCCURRENCE","pooling","weighted",NA,3.22963877863458e-16
"481","321","IMPACT","classic","weighted",NA,0.00430829461691309
"482","321","OCCURRENCE","classic","weighted",NA,0.00892694875659042
"483","321","IMPACT","area","weighted",NA,0.498446431341973
"484","321","OCCURRENCE","area","weighted",NA,0.521646022977107
"485","321","IMPACT","center","weighted",NA,0.62381091088773
"486","321","OCCURRENCE","center","weighted",NA,0.588491444355179
"487","321","IMPACT","centertogrid","weighted",NA,0.0379013316131221
"488","321","OCCURRENCE","centertogrid","weighted",NA,0.0304909073076262
"489","321","IMPACT","reachedgrid","weighted",NA,0.0250739051786247
"490","321","OCCURRENCE","reachedgrid","weighted",NA,0.0315014716611312
"491","321","IMPACT","pooling","weighted",NA,4.04054567582079e-16
"492","321","OCCURRENCE","pooling","weighted",NA,3.90798504668055e-18
"493","322","IMPACT","classic","weighted",NA,0.00609245898101785
"494","322","OCCURRENCE","classic","weighted",NA,7.84902200691414e-05
"495","322","IMPACT","area","weighted",NA,0.31362358163008
"496","322","OCCURRENCE","area","weighted",NA,0.524006598507448
"497","322","IMPACT","center","weighted",NA,0.581002350024928
"498","322","OCCURRENCE","center","weighted",NA,0.670005758739797
"499","322","IMPACT","centertogrid","weighted",NA,0.028238351473508
"500","322","OCCURRENCE","centertogrid","weighted",NA,0.0591195808060136
"501","322","IMPACT","reachedgrid","weighted",NA,0.00982880664485341
"502","322","OCCURRENCE","reachedgrid","weighted",NA,0.0265471954964635
"503","322","IMPACT","pooling","weighted",NA,3.50416362593364e-15
"504","322","OCCURRENCE","pooling","weighted",NA,7.31747995530441e-16
"505","323","IMPACT","classic","weighted",NA,0.00230092249674061
"506","323","OCCURRENCE","classic","weighted",NA,0.00328339542912057
"507","323","IMPACT","area","weighted",NA,0.395939209583265
"508","323","OCCURRENCE","area","weighted",NA,0.487915389780603
"509","323","IMPACT","center","weighted",NA,0.648513654858832
"510","323","OCCURRENCE","center","weighted",NA,0.65960174189135
"511","323","IMPACT","centertogrid","weighted",NA,0.0295887586245147
"512","323","OCCURRENCE","centertogrid","weighted",NA,0.0781802127359
"513","323","IMPACT","reachedgrid","weighted",NA,0.0108957979258093
"514","323","OCCURRENCE","reachedgrid","weighted",NA,0.0347687551693568
"515","323","IMPACT","pooling","weighted",NA,2.87914136976042e-14
"516","323","OCCURRENCE","pooling","weighted",NA,4.12767597879338e-15
"517","324","IMPACT","classic","weighted",NA,0.000338394072374624
"518","324","OCCURRENCE","classic","weighted",NA,0.0652140614860493
"519","324","IMPACT","area","weighted",NA,0.352802839557985
"520","324","OCCURRENCE","area","weighted",NA,0.526687699921197
"521","324","IMPACT","center","weighted",NA,0.659435653992443
"522","324","OCCURRENCE","center","weighted",NA,0.744743009549791
"523","324","IMPACT","centertogrid","weighted",NA,0.0436769403970496
"524","324","OCCURRENCE","centertogrid","weighted",NA,0.194084181989752
"525","324","IMPACT","reachedgrid","weighted",NA,0.024854511369753
"526","324","OCCURRENCE","reachedgrid","weighted",NA,0.0696527304754926
"527","324","IMPACT","pooling","weighted",NA,8.71429917115307e-13
"528","324","OCCURRENCE","pooling","weighted",NA,1.84537263248075e-13
"529","325","IMPACT","classic","weighted",NA,0.00551658105621599
"530","325","OCCURRENCE","classic","weighted",NA,4.79412284450908e-05
"531","325","IMPACT","area","weighted",NA,0.236609791548352
"532","325","OCCURRENCE","area","weighted",NA,0.497843576163077
"533","325","IMPACT","center","weighted",NA,0.57988870768433
"534","325","OCCURRENCE","center","weighted",NA,0.603226055070891
"535","325","IMPACT","centertogrid","weighted",NA,0.00214706165232902
"536","325","OCCURRENCE","centertogrid","weighted",NA,0.0364365995511784
"537","325","IMPACT","reachedgrid","weighted",NA,0.00269185483562128
"538","325","OCCURRENCE","reachedgrid","weighted",NA,0.0290450756022473
"539","325","IMPACT","pooling","weighted",NA,3.91631171936524e-16
"540","325","OCCURRENCE","pooling","weighted",NA,1.9728663147589e-17
"541","326","IMPACT","classic","weighted",NA,0.00481381255658728
"542","326","OCCURRENCE","classic","weighted",NA,0.00536500344741432
"543","326","IMPACT","area","weighted",NA,0.46487740073983
"544","326","OCCURRENCE","area","weighted",NA,0.498323753929373
"545","326","IMPACT","center","weighted",NA,0.643717388539935
"546","326","OCCURRENCE","center","weighted",NA,0.69578929711397
"547","326","IMPACT","centertogrid","weighted",NA,0.0360016212290861
"548","326","OCCURRENCE","centertogrid","weighted",NA,0.0673818744012131
"549","326","IMPACT","reachedgrid","weighted",NA,0.0438012242830974
"550","326","OCCURRENCE","reachedgrid","weighted",NA,0.0313608060921133
"551","326","IMPACT","pooling","weighted",NA,2.56350496385949e-16
"552","326","OCCURRENCE","pooling","weighted",NA,2.56905607898261e-17
"553","327","IMPACT","classic","weighted",NA,0.00396447262854031
"554","327","OCCURRENCE","classic","weighted",NA,5.86946399997657e-05
"555","327","IMPACT","area","weighted",NA,0.544394345398173
"556","327","OCCURRENCE","area","weighted",NA,0.521735381939555
"557","327","IMPACT","center","weighted",NA,0.592733869247271
"558","327","OCCURRENCE","center","weighted",NA,0.647593342062302
"559","327","IMPACT","centertogrid","weighted",NA,0.0181955187159209
"560","327","OCCURRENCE","centertogrid","weighted",NA,0.00240152150376039
"561","327","IMPACT","reachedgrid","weighted",NA,0.0252270130331428
"562","327","OCCURRENCE","reachedgrid","weighted",NA,0.014486285095799
"563","327","IMPACT","pooling","weighted",NA,3.33677863117998e-14
"564","327","OCCURRENCE","pooling","weighted",NA,9.9084962457141e-15
"565","328","IMPACT","classic","weighted",NA,0.00349278307675748
"566","328","OCCURRENCE","classic","weighted",NA,0.00841887396586253
"567","328","IMPACT","area","weighted",NA,0.450627144503346
"568","328","OCCURRENCE","area","weighted",NA,0.542536359749308
"569","328","IMPACT","center","weighted",NA,0.673056305617125
"570","328","OCCURRENCE","center","weighted",NA,0.709206494728783
"571","328","IMPACT","centertogrid","weighted",NA,0.0449958378533497
"572","328","OCCURRENCE","centertogrid","weighted",NA,0.0127012333442796
"573","328","IMPACT","reachedgrid","weighted",NA,0.0232968977307625
"574","328","OCCURRENCE","reachedgrid","weighted",NA,0.0193752757912961
"575","328","IMPACT","pooling","weighted",NA,1.65554903119869e-14
"576","328","OCCURRENCE","pooling","weighted",NA,4.23219792544671e-14
"577","329","IMPACT","classic","weighted",NA,0.011953737118959
"578","329","OCCURRENCE","classic","weighted",NA,0.00414807374507379
"579","329","IMPACT","area","weighted",NA,0.513828339270227
"580","329","OCCURRENCE","area","weighted",NA,0.540557853822072
"581","329","IMPACT","center","weighted",NA,0.68128164415565
"582","329","OCCURRENCE","center","weighted",NA,0.652967789274479
"583","329","IMPACT","centertogrid","weighted",NA,0.0551232041303013
"584","329","OCCURRENCE","centertogrid","weighted",NA,0.0866193084527236
"585","329","IMPACT","reachedgrid","weighted",NA,0.0204349132472092
"586","329","OCCURRENCE","reachedgrid","weighted",NA,0.0395712122263918
"587","329","IMPACT","pooling","weighted",NA,2.64108845904332e-14
"588","329","OCCURRENCE","pooling","weighted",NA,2.75270695127006e-14
"589","330","IMPACT","classic","weighted",NA,0.0140600981954806
"590","330","OCCURRENCE","classic","weighted",NA,0.000306974236727885
"591","330","IMPACT","area","weighted",NA,0.306260276335246
"592","330","OCCURRENCE","area","weighted",NA,0.537463565596335
"593","330","IMPACT","center","weighted",NA,0.571583096974047
"594","330","OCCURRENCE","center","weighted",NA,0.720451980288171
"595","330","IMPACT","centertogrid","weighted",NA,0.00463249254627457
"596","330","OCCURRENCE","centertogrid","weighted",NA,0.105521778499017
"597","330","IMPACT","reachedgrid","weighted",NA,0.00385438472943502
"598","330","OCCURRENCE","reachedgrid","weighted",NA,0.0406666895868948
"599","330","IMPACT","pooling","weighted",NA,8.95586937943449e-15
"600","330","OCCURRENCE","pooling","weighted",NA,6.16989792590061e-15
"601","331","IMPACT","classic","weighted",NA,0.00437384199859294
"602","331","OCCURRENCE","classic","weighted",NA,0.000219417079990631
"603","331","IMPACT","area","weighted",NA,0.447525876349607
"604","331","OCCURRENCE","area","weighted",NA,0.552124185002381
"605","331","IMPACT","center","weighted",NA,0.652217642332583
"606","331","OCCURRENCE","center","weighted",NA,0.690348744608626
"607","331","IMPACT","centertogrid","weighted",NA,0.0379373636066076
"608","331","OCCURRENCE","centertogrid","weighted",NA,0.045871945484329
"609","331","IMPACT","reachedgrid","weighted",NA,0.00833093653019383
"610","331","OCCURRENCE","reachedgrid","weighted",NA,0.0120470868440579
"611","331","IMPACT","pooling","weighted",NA,7.33300087318867e-15
"612","331","OCCURRENCE","pooling","weighted",NA,3.88021836883468e-15
"613","332","IMPACT","classic","weighted",NA,0.0137473577168716
"614","332","OCCURRENCE","classic","weighted",NA,0.0016058702673234
"615","332","IMPACT","area","weighted",NA,0.468863378243101
"616","332","OCCURRENCE","area","weighted",NA,0.544417169808761
"617","332","IMPACT","center","weighted",NA,0.581002038719758
"618","332","OCCURRENCE","center","weighted",NA,0.714920847955128
"619","332","IMPACT","centertogrid","weighted",NA,0.0144067015281715
"620","332","OCCURRENCE","centertogrid","weighted",NA,0.0597341792266029
"621","332","IMPACT","reachedgrid","weighted",NA,0.0176531171167149
"622","332","OCCURRENCE","reachedgrid","weighted",NA,0.0346191484625727
"623","332","IMPACT","pooling","weighted",NA,2.91856538936486e-15
"624","332","OCCURRENCE","pooling","weighted",NA,7.85630449584573e-15
"625","333","IMPACT","classic","weighted",NA,0.00143224970744253
"626","333","OCCURRENCE","classic","weighted",NA,1.51435346210066e-05
"627","333","IMPACT","area","weighted",NA,0.457391591340622
"628","333","OCCURRENCE","area","weighted",NA,0.522710894727593
"629","333","IMPACT","center","weighted",NA,0.668885536229147
"630","333","OCCURRENCE","center","weighted",NA,0.641654140637781
"631","333","IMPACT","centertogrid","weighted",NA,0.0274973976922803
"632","333","OCCURRENCE","centertogrid","weighted",NA,0.0302172037385236
"633","333","IMPACT","reachedgrid","weighted",NA,0.00998140313995454
"634","333","OCCURRENCE","reachedgrid","weighted",NA,0.0107661871095359
"635","333","IMPACT","pooling","weighted",NA,4.01129129912192e-15
"636","333","OCCURRENCE","pooling","weighted",NA,8.2617246377481e-15
"637","334","IMPACT","classic","weighted",NA,0.00330287545932212
"638","334","OCCURRENCE","classic","weighted",NA,0.00201016048283737
"639","334","IMPACT","area","weighted",NA,0.500885968640941
"640","334","OCCURRENCE","area","weighted",NA,0.54664031001307
"641","334","IMPACT","center","weighted",NA,0.650839625758952
"642","334","OCCURRENCE","center","weighted",NA,0.601633465875875
"643","334","IMPACT","centertogrid","weighted",NA,0.0396768980925138
"644","334","OCCURRENCE","centertogrid","weighted",NA,0.0398971179705699
"645","334","IMPACT","reachedgrid","weighted",NA,0.0206532239647367
"646","334","OCCURRENCE","reachedgrid","weighted",NA,0.0216025686186832
"647","334","IMPACT","pooling","weighted",NA,3.00286462362465e-15
"648","334","OCCURRENCE","pooling","weighted",NA,8.25473023269296e-16
"649","335","IMPACT","classic","weighted",NA,0.00085217392358802
"650","335","OCCURRENCE","classic","weighted",NA,0.000981096730332354
"651","335","IMPACT","area","weighted",NA,0.431269485972983
"652","335","OCCURRENCE","area","weighted",NA,0.517824229583813
"653","335","IMPACT","center","weighted",NA,0.585458910443507
"654","335","OCCURRENCE","center","weighted",NA,0.538491284867814
"655","335","IMPACT","centertogrid","weighted",NA,0.0515242102142491
"656","335","OCCURRENCE","centertogrid","weighted",NA,0.0051351252828777
"657","335","IMPACT","reachedgrid","weighted",NA,0.013524026813178
"658","335","OCCURRENCE","reachedgrid","weighted",NA,0.023532709301798
"659","335","IMPACT","pooling","weighted",NA,6.85829171231944e-16
"660","335","OCCURRENCE","pooling","weighted",NA,4.57300863843102e-16
"661","336","IMPACT","classic","weighted",NA,2.59261481472671e-05
"662","336","OCCURRENCE","classic","weighted",NA,0.000107891429594758
"663","336","IMPACT","area","weighted",NA,0.343546405906507
"664","336","OCCURRENCE","area","weighted",NA,0.5483754496347
"665","336","IMPACT","center","weighted",NA,0.631277820193463
"666","336","OCCURRENCE","center","weighted",NA,0.639716643482511
"667","336","IMPACT","centertogrid","weighted",NA,0.0270104219814998
"668","336","OCCURRENCE","centertogrid","weighted",NA,0.0701798157828779
"669","336","IMPACT","reachedgrid","weighted",NA,0.0113038516248768
"670","336","OCCURRENCE","reachedgrid","weighted",NA,0.018864886947702
"671","336","IMPACT","pooling","weighted",NA,3.97009092267808e-15
"672","336","OCCURRENCE","pooling","weighted",NA,2.14358530925551e-15
"673","337","IMPACT","classic","weighted",NA,0.00183424502472678
"674","337","OCCURRENCE","classic","weighted",NA,0.000429925466662893
"675","337","IMPACT","area","weighted",NA,0.48241261615847
"676","337","OCCURRENCE","area","weighted",NA,0.545421965353323
"677","337","IMPACT","center","weighted",NA,0.668640388713633
"678","337","OCCURRENCE","center","weighted",NA,0.729556306371884
"679","337","IMPACT","centertogrid","weighted",NA,0.0435354201187761
"680","337","OCCURRENCE","centertogrid","weighted",NA,0.0498923325273186
"681","337","IMPACT","reachedgrid","weighted",NA,0.0138248729133008
"682","337","OCCURRENCE","reachedgrid","weighted",NA,0.0387578260479622
"683","337","IMPACT","pooling","weighted",NA,4.48884263093419e-15
"684","337","OCCURRENCE","pooling","weighted",NA,9.07883768164197e-15
"685","338","IMPACT","classic","weighted",NA,0.00203977771259447
"686","338","OCCURRENCE","classic","weighted",NA,0.00196770820824926
"687","338","IMPACT","area","weighted",NA,0.504204533664462
"688","338","OCCURRENCE","area","weighted",NA,0.541944590818389
"689","338","IMPACT","center","weighted",NA,0.62582576496965
"690","338","OCCURRENCE","center","weighted",NA,0.728112768962742
"691","338","IMPACT","centertogrid","weighted",NA,0.00927383214202375
"692","338","OCCURRENCE","centertogrid","weighted",NA,0.032049143341461
"693","338","IMPACT","reachedgrid","weighted",NA,0.0168689771918446
"694","338","OCCURRENCE","reachedgrid","weighted",NA,0.027942593177525
"695","338","IMPACT","pooling","weighted",NA,1.0241985037851e-14
"696","338","OCCURRENCE","pooling","weighted",NA,8.76223538170961e-15
"697","339","IMPACT","classic","weighted",NA,0.0242534738139325
"698","339","OCCURRENCE","classic","weighted",NA,0.000200391989546927
"699","339","IMPACT","area","weighted",NA,0.470740404785094
"700","339","OCCURRENCE","area","weighted",NA,0.538678785442855
"701","339","IMPACT","center","weighted",NA,0.671501837847894
"702","339","OCCURRENCE","center","weighted",NA,0.71973993408926
"703","339","IMPACT","centertogrid","weighted",NA,0.102143789947603
"704","339","OCCURRENCE","centertogrid","weighted",NA,0.0996884457882509
"705","339","IMPACT","reachedgrid","weighted",NA,0.0481638545234952
"706","339","OCCURRENCE","reachedgrid","weighted",NA,0.0567286831820375
"707","339","IMPACT","pooling","weighted",NA,2.77081801947077e-13
"708","339","OCCURRENCE","pooling","weighted",NA,1.31021382632213e-13
"709","340","IMPACT","classic","weighted",NA,0.0037217665280052
"710","340","OCCURRENCE","classic","weighted",NA,0.0181293979538023
"711","340","IMPACT","area","weighted",NA,0.441542912288031
"712","340","OCCURRENCE","area","weighted",NA,0.545973829208631
"713","340","IMPACT","center","weighted",NA,0.646855807692696
"714","340","OCCURRENCE","center","weighted",NA,0.707333252619444
"715","340","IMPACT","centertogrid","weighted",NA,0.0398459614303794
"716","340","OCCURRENCE","centertogrid","weighted",NA,0.0293901036961485
"717","340","IMPACT","reachedgrid","weighted",NA,0.0148054298803326
"718","340","OCCURRENCE","reachedgrid","weighted",NA,0.0277060001010125
"719","340","IMPACT","pooling","weighted",NA,1.39880218519295e-14
"720","340","OCCURRENCE","pooling","weighted",NA,2.01833216806335e-14
"721","341","IMPACT","classic","weighted",NA,0.0309253218257438
"722","341","OCCURRENCE","classic","weighted",NA,0.0182215667933079
"723","341","IMPACT","area","weighted",NA,0.443835331752082
"724","341","OCCURRENCE","area","weighted",NA,0.537377332158351
"725","341","IMPACT","center","weighted",NA,0.628991076660801
"726","341","OCCURRENCE","center","weighted",NA,0.685465707983375
"727","341","IMPACT","centertogrid","weighted",NA,0.0589857015487328
"728","341","OCCURRENCE","centertogrid","weighted",NA,0.126188715010026
"729","341","IMPACT","reachedgrid","weighted",NA,0.021013797416512
"730","341","OCCURRENCE","reachedgrid","weighted",NA,0.0767263832037343
"731","341","IMPACT","pooling","weighted",NA,5.35415933811123e-14
"732","341","OCCURRENCE","pooling","weighted",NA,1.0915013337609e-14
"733","342","IMPACT","classic","weighted",NA,0.000510987062388527
"734","342","OCCURRENCE","classic","weighted",NA,0.0351975330434292
"735","342","IMPACT","area","weighted",NA,0.45782663666767
"736","342","OCCURRENCE","area","weighted",NA,0.543032460706042
"737","342","IMPACT","center","weighted",NA,0.607353346204854
"738","342","OCCURRENCE","center","weighted",NA,0.670180441687352
"739","342","IMPACT","centertogrid","weighted",NA,0.0517824336410043
"740","342","OCCURRENCE","centertogrid","weighted",NA,0.0706021699058741
"741","342","IMPACT","reachedgrid","weighted",NA,0.013084529116879
"742","342","OCCURRENCE","reachedgrid","weighted",NA,0.0564789825905057
"743","342","IMPACT","pooling","weighted",NA,3.42457451285583e-13
"744","342","OCCURRENCE","pooling","weighted",NA,1.95318095030927e-14
"745","343","IMPACT","classic","weighted",NA,0.00212873308519108
"746","343","OCCURRENCE","classic","weighted",NA,0.000446077062981017
"747","343","IMPACT","area","weighted",NA,0.506142497907154
"748","343","OCCURRENCE","area","weighted",NA,0.519486728366274
"749","343","IMPACT","center","weighted",NA,0.6834939614196
"750","343","OCCURRENCE","center","weighted",NA,0.694881730944642
"751","343","IMPACT","centertogrid","weighted",NA,0.0452915694896677
"752","343","OCCURRENCE","centertogrid","weighted",NA,0.0435864757319115
"753","343","IMPACT","reachedgrid","weighted",NA,0.0348798144270397
"754","343","OCCURRENCE","reachedgrid","weighted",NA,0.018627323933142
"755","343","IMPACT","pooling","weighted",NA,7.04136748908013e-16
"756","343","OCCURRENCE","pooling","weighted",NA,8.59334825520364e-16
"757","344","IMPACT","classic","weighted",NA,0.0104530564361423
"758","344","OCCURRENCE","classic","weighted",NA,0.00944950124040455
"759","344","IMPACT","area","weighted",NA,0.477260175018029
"760","344","OCCURRENCE","area","weighted",NA,0.547690589228884
"761","344","IMPACT","center","weighted",NA,0.709348014802243
"762","344","OCCURRENCE","center","weighted",NA,0.719669660612702
"763","344","IMPACT","centertogrid","weighted",NA,0.0398139664538904
"764","344","OCCURRENCE","centertogrid","weighted",NA,0.0866611055380859
"765","344","IMPACT","reachedgrid","weighted",NA,0.0356553062179996
"766","344","OCCURRENCE","reachedgrid","weighted",NA,0.0438899387052691
"767","344","IMPACT","pooling","weighted",NA,5.6621374255883e-19
"768","344","OCCURRENCE","pooling","weighted",NA,4.10527167815644e-16
"769","345","IMPACT","classic","weighted",NA,0.0011739992140809
"770","345","OCCURRENCE","classic","weighted",NA,0.000377473162719286
"771","345","IMPACT","area","weighted",NA,0.519593661425864
"772","345","OCCURRENCE","area","weighted",NA,0.497570569338989
"773","345","IMPACT","center","weighted",NA,0.549052668123485
"774","345","OCCURRENCE","center","weighted",NA,0.637740363781366
"775","345","IMPACT","centertogrid","weighted",NA,0.0187247246490548
"776","345","OCCURRENCE","centertogrid","weighted",NA,0.0426930165920555
"777","345","IMPACT","reachedgrid","weighted",NA,0.0353598774058003
"778","345","OCCURRENCE","reachedgrid","weighted",NA,0.0308912345183495
"779","345","IMPACT","pooling","weighted",NA,1.14863674127719e-16
"780","345","OCCURRENCE","pooling","weighted",NA,1.11022302462516e-18
"781","346","IMPACT","classic","weighted",NA,0.00153268830952446
"782","346","OCCURRENCE","classic","weighted",NA,0.00109720111120829
"783","346","IMPACT","area","weighted",NA,0.389801123367315
"784","346","OCCURRENCE","area","weighted",NA,0.50930507262531
"785","346","IMPACT","center","weighted",NA,0.576724333676761
"786","346","OCCURRENCE","center","weighted",NA,0.663758195379263
"787","346","IMPACT","centertogrid","weighted",NA,0.000577973460661514
"788","346","OCCURRENCE","centertogrid","weighted",NA,0.0705769898779147
"789","346","IMPACT","reachedgrid","weighted",NA,0.00167459331387427
"790","346","OCCURRENCE","reachedgrid","weighted",NA,0.0296157154344051
"791","346","IMPACT","pooling","weighted",NA,0
"792","346","OCCURRENCE","pooling","weighted",NA,2.75690581474919e-16
"793","347","IMPACT","classic","weighted",NA,0.00621250891837373
"794","347","OCCURRENCE","classic","weighted",NA,0.00968181467464522
"795","347","IMPACT","area","weighted",NA,0.521630827798842
"796","347","OCCURRENCE","area","weighted",NA,0.540420691911954
"797","347","IMPACT","center","weighted",NA,0.697731833840712
"798","347","OCCURRENCE","center","weighted",NA,0.674139055469848
"799","347","IMPACT","centertogrid","weighted",NA,0.0441722352881827
"800","347","OCCURRENCE","centertogrid","weighted",NA,0.0353715138687556
"801","347","IMPACT","reachedgrid","weighted",NA,0.0334540493429963
"802","347","OCCURRENCE","reachedgrid","weighted",NA,0.0188274108996371
"803","347","IMPACT","pooling","weighted",NA,8.46878123184069e-17
"804","347","OCCURRENCE","pooling","weighted",NA,8.26450019530966e-17
"805","348","IMPACT","classic","weighted",NA,0.00314753900697717
"806","348","OCCURRENCE","classic","weighted",NA,0.00241550866088214
"807","348","IMPACT","area","weighted",NA,0.507662371985922
"808","348","OCCURRENCE","area","weighted",NA,0.531330297037503
"809","348","IMPACT","center","weighted",NA,0.623809923589943
"810","348","OCCURRENCE","center","weighted",NA,0.739838271299503
"811","348","IMPACT","centertogrid","weighted",NA,0.0320107843662031
"812","348","OCCURRENCE","centertogrid","weighted",NA,0.138301662867812
"813","348","IMPACT","reachedgrid","weighted",NA,0.0482492050224376
"814","348","OCCURRENCE","reachedgrid","weighted",NA,0.0747589670809641
"815","348","IMPACT","pooling","weighted",NA,4.49640324973188e-18
"816","348","OCCURRENCE","pooling","weighted",NA,3.61044527608101e-17
"817","349","IMPACT","classic","weighted",NA,0.000209464263574668
"818","349","OCCURRENCE","classic","weighted",NA,0.000644770512073834
"819","349","IMPACT","area","weighted",NA,0.533534092590129
"820","349","OCCURRENCE","area","weighted",NA,0.540077502734775
"821","349","IMPACT","center","weighted",NA,0.570958669004391
"822","349","OCCURRENCE","center","weighted",NA,0.521302817072888
"823","349","IMPACT","centertogrid","weighted",NA,0.0230952413315061
"824","349","OCCURRENCE","centertogrid","weighted",NA,0.0245592039443555
"825","349","IMPACT","reachedgrid","weighted",NA,0.0261717163758138
"826","349","OCCURRENCE","reachedgrid","weighted",NA,0.0259617329054564
"827","349","IMPACT","pooling","weighted",NA,2.8510527272374e-17
"828","349","OCCURRENCE","pooling","weighted",NA,8.43769498715119e-19
"829","350","IMPACT","classic","weighted",NA,0.00144593682837224
"830","350","OCCURRENCE","classic","weighted",NA,0.00467308863348164
"831","350","IMPACT","area","weighted",NA,0.524923243526177
"832","350","OCCURRENCE","area","weighted",NA,0.510713423308709
"833","350","IMPACT","center","weighted",NA,0.53484234618945
"834","350","OCCURRENCE","center","weighted",NA,0.668429295169242
"835","350","IMPACT","centertogrid","weighted",NA,0.0284248462819795
"836","350","OCCURRENCE","centertogrid","weighted",NA,0.0356351649918849
"837","350","IMPACT","reachedgrid","weighted",NA,0.0342803446663825
"838","350","OCCURRENCE","reachedgrid","weighted",NA,0.0179190205037254
"839","350","IMPACT","pooling","weighted",NA,6.64135413330769e-17
"840","350","OCCURRENCE","pooling","weighted",NA,6.03961325396085e-18
"841","351","IMPACT","classic","weighted",NA,5.44880871910138e-05
"842","351","OCCURRENCE","classic","weighted",NA,0.0121781891762254
"843","351","IMPACT","area","weighted",NA,0.530841599430167
"844","351","OCCURRENCE","area","weighted",NA,0.540881940969175
"845","351","IMPACT","center","weighted",NA,0.677224926110758
"846","351","OCCURRENCE","center","weighted",NA,0.662389388317149
"847","351","IMPACT","centertogrid","weighted",NA,0.0338611848545884
"848","351","OCCURRENCE","centertogrid","weighted",NA,0.0625994399531303
"849","351","IMPACT","reachedgrid","weighted",NA,0.0500641367923766
"850","351","OCCURRENCE","reachedgrid","weighted",NA,0.0361254767858145
"851","351","IMPACT","pooling","weighted",NA,2.26318963569838e-16
"852","351","OCCURRENCE","pooling","weighted",NA,3.85580456452317e-17
"853","352","IMPACT","classic","weighted",NA,0.00272447606547113
"854","352","OCCURRENCE","classic","weighted",NA,0.000484680575699979
"855","352","IMPACT","area","weighted",NA,0.536133412444514
"856","352","OCCURRENCE","area","weighted",NA,0.548685846128875
"857","352","IMPACT","center","weighted",NA,0.680154353555407
"858","352","OCCURRENCE","center","weighted",NA,0.672959745632092
"859","352","IMPACT","centertogrid","weighted",NA,0.0338823075829804
