BenutzerID;Typ;QuesID;Method;Answered;Sort;Impact;Occurrence;X1pct;Y1pct;X2pct;Y2pct;Duration
901;Risiko;307;graphic;ja;52;;;59;32;78,25;41,5;10
901;Risiko;308;graphic;ja;53;;;23,75;11;32,25;19;16
901;Chance;309;graphic;ja;54;;;48,25;39,75;60,25;46,5;16
901;Risiko;310;graphic;ja;55;;;13,25;86;25;92,5;18
901;Risiko;311;graphic;ja;56;;;92;40,75;99,75;73;21
901;Risiko;312;graphic;ja;57;;;65,75;41,25;75,75;53,25;22
901;Risiko;313;graphic;ja;58;;;67,25;41,25;76,75;51,75;9
901;Risiko;314;graphic;ja;59;;;43;44,5;54;52,75;28
901;Risiko;315;graphic;ja;60;;;17,25;63,5;86,25;70,75;15
901;Risiko;316;graphic;ja;61;;;90,5;39,75;99,75;46,25;16
901;Chance;317;graphic;ja;62;;;63,75;31,5;76,25;40,75;13
901;Risiko;318;graphic;ja;63;;;80,25;23,25;100;30,25;17
901;Chance;319;graphic;ja;64;;;92,75;25,75;100;52,75;40
901;Chance;322;graphic;ja;65;;;86,25;0,5;99,75;14,75;15
901;Chance;323;graphic;ja;66;;;86,5;0,5;99,75;13,5;9
901;Risiko;324;graphic;ja;67;;;87,25;49,25;100;60,5;12
901;Risiko;340;graphic;ja;68;;;75,25;53,5;94,5;63;17
901;Risiko;341;graphic;nein;69;;;;;;;7
901;Risiko;342;graphic;ja;70;;;68,75;52,25;100;61,25;14
901;Risiko;343;graphic;ja;71;;;49,5;0,25;99;9,5;17
901;Chance;325;graphic;ja;72;;;84,5;14,5;100;39;17
901;Risiko;326;graphic;ja;73;;;49,75;0,75;66;14;11
901;Risiko;327;graphic;ja;74;;;24;84,5;38;97,25;13
901;Risiko;328;graphic;ja;75;;;39,5;4,5;79,5;32,75;17
901;Risiko;329;graphic;ja;76;;;30,5;16,5;45,25;33;14
901;Risiko;330;graphic;ja;77;;;86,5;37,75;98,25;66,25;14
901;Risiko;331;graphic;ja;78;;;60,75;37,5;76;51,5;14
901;Chance;332;graphic;ja;79;;;88,5;0,75;100;20;15
901;Risiko;333;graphic;ja;80;;;64,5;45,75;85;55,25;15
901;Risiko;334;graphic;ja;81;;;79,75;80,25;97,75;90,5;14
901;Risiko;335;graphic;ja;82;;;75,5;22,75;99,75;46,25;14
901;Risiko;336;graphic;ja;83;;;78,75;34;100;56;11
901;Risiko;337;graphic;ja;84;;;49;46,75;62,25;61,25;9
901;Risiko;338;graphic;ja;85;;;54,25;36,5;81,25;48,75;13
901;Risiko;339;graphic;ja;86;;;81,25;33,25;97,75;53,5;12
538;Risiko;344;classic;ja;1;3;3;;;;;180
538;Risiko;345;classic;ja;2;3;3;;;;;38
538;Chance;346;classic;ja;3;5;4;;;;;57
538;Risiko;347;classic;ja;4;3;4;;;;;45
538;Risiko;348;classic;ja;5;2;1;;;;;28
538;Risiko;349;classic;ja;6;3;3;;;;;81
538;Risiko;350;classic;ja;7;4;3;;;;;24
538;Risiko;351;classic;ja;8;3;3;;;;;48
538;Risiko;352;classic;ja;9;3;4;;;;;26
538;Risiko;353;classic;ja;10;2;3;;;;;26
538;Risiko;354;classic;ja;11;4;4;;;;;31
538;Risiko;355;classic;nein;12;;;;;;;87
538;Risiko;356;classic;ja;13;2;3;;;;;29
538;Risiko;357;classic;ja;14;3;3;;;;;34
538;Risiko;358;classic;ja;15;3;3;;;;;53
538;Risiko;359;classic;ja;16;4;4;;;;;44
538;Risiko;360;classic;ja;17;4;4;;;;;23
538;Risiko;361;classic;nein;18;;;;;;;27
538;Risiko;362;classic;ja;19;3;3;;;;;41
538;Risiko;363;classic;ja;20;5;3;;;;;46
538;Chance;364;classic;nein;21;;;;;;;37
538;Risiko;365;classic;ja;22;3;3;;;;;69
538;Chance;366;classic;ja;23;4;4;;;;;39
538;Chance;297;classic;ja;24;4;4;;;;;124
538;Risiko;298;classic;ja;25;2;1;;;;;21
538;Risiko;281;classic;ja;26;4;5;;;;;58
538;Risiko;282;classic;ja;27;3;3;;;;;19
538;Risiko;283;classic;ja;28;3;3;;;;;36
538;Risiko;284;classic;ja;29;3;3;;;;;16
538;Risiko;285;classic;ja;30;3;3;;;;;57
538;Risiko;286;classic;ja;31;4;3;;;;;54
538;Chance;287;classic;nein;32;;;;;;;111
538;Chance;288;classic;nein;33;;;;;;;37
538;Risiko;289;classic;ja;34;4;3;;;;;45
538;Chance;290;classic;ja;35;5;4;;;;;23
538;Chance;291;classic;ja;36;4;3;;;;;45
538;Chance;292;classic;ja;37;4;4;;;;;25
538;Chance;293;classic;nein;38;;;;;;;19
538;Chance;294;classic;ja;39;4;4;;;;;20
538;Risiko;295;classic;ja;40;3;4;;;;;60
538;Risiko;296;classic;ja;41;4;3;;;;;30
538;Risiko;320;classic;ja;42;4;3;;;;;15
538;Risiko;321;classic;ja;43;3;4;;;;;14
538;Risiko;299;classic;ja;44;3;3;;;;;44
538;Risiko;300;classic;ja;45;3;4;;;;;32
538;Risiko;301;classic;ja;46;3;4;;;;;27
538;Risiko;302;classic;ja;47;4;2;;;;;43
538;Risiko;303;classic;ja;48;3;4;;;;;14
538;Risiko;304;classic;ja;49;3;5;;;;;40
538;Risiko;305;classic;ja;50;4;1;;;;;24
538;Risiko;306;classic;ja;51;3;3;;;;;30
538;Risiko;307;classic;ja;52;3;4;;;;;17
538;Risiko;308;classic;ja;53;3;3;;;;;29
538;Chance;309;classic;ja;54;4;4;;;;;20
538;Risiko;310;classic;ja;55;4;1;;;;;17
538;Risiko;311;classic;ja;56;4;4;;;;;73
538;Risiko;312;classic;ja;57;3;3;;;;;13
538;Risiko;313;classic;ja;58;4;3;;;;;43
538;Risiko;314;classic;ja;59;4;3;;;;;43
538;Risiko;315;classic;ja;60;4;3;;;;;11
538;Risiko;316;classic;ja;61;4;1;;;;;27
538;Chance;317;classic;ja;62;4;4;;;;;12
538;Risiko;318;classic;ja;63;3;2;;;;;24
538;Chance;319;classic;ja;64;4;4;;;;;44
538;Chance;322;classic;ja;65;4;4;;;;;14
538;Chance;323;classic;ja;66;4;4;;;;;10
538;Risiko;324;classic;ja;67;4;1;;;;;82
538;Risiko;340;classic;ja;68;3;3;;;;;33
538;Risiko;341;classic;ja;69;4;5;;;;;25
538;Risiko;342;classic;nein;70;;;;;;;61
538;Risiko;343;classic;ja;71;3;4;;;;;21
538;Chance;325;classic;ja;72;4;3;;;;;28
538;Risiko;326;classic;ja;73;3;4;;;;;14
538;Risiko;327;classic;ja;74;3;3;;;;;12
538;Risiko;328;classic;ja;75;3;3;;;;;17
538;Risiko;329;classic;ja;76;4;2;;;;;48
538;Risiko;330;classic;ja;77;4;2;;;;;13
538;Risiko;331;classic;ja;78;4;2;;;;;30
538;Chance;332;classic;ja;79;4;5;;;;;30
538;Risiko;333;classic;ja;80;3;3;;;;;50
538;Risiko;334;classic;ja;81;2;3;;;;;205
538;Risiko;335;classic;ja;82;3;5;;;;;53
538;Risiko;336;classic;ja;83;3;4;;;;;23
538;Risiko;337;classic;ja;84;4;4;;;;;32
538;Risiko;338;classic;ja;85;3;4;;;;;44
538;Risiko;339;classic;nein;86;;;;;;;23
538;Risiko;355;graphic;nein;12;;;;;;;
538;Risiko;361;graphic;nein;18;;;;;;;
538;Chance;364;graphic;nein;21;;;;;;;
538;Chance;287;graphic;nein;32;;;;;;;
538;Chance;288;graphic;nein;33;;;;;;;
538;Chance;293;graphic;nein;38;;;;;;;
538;Risiko;342;graphic;nein;70;;;;;;;
538;Risiko;339;graphic;nein;86;;;;;;;
541;Risiko;344;classic;ja;1;5;4;;;;;57
541;Risiko;345;classic;ja;2;3;5;;;;;18
541;Chance;346;classic;ja;3;5;5;;;;;15
541;Risiko;347;classic;ja;4;4;5;;;;;10
541;Risiko;348;classic;ja;5;5;5;;;;;7
541;Risiko;349;classic;ja;6;4;5;;;;;6
541;Risiko;350;classic;ja;7;2;4;;;;;6
541;Risiko;351;classic;ja;8;3;5;;;;;22
541;Risiko;352;classic;ja;9;3;4;;;;;6
541;Risiko;353;classic;ja;10;4;3;;;;;8
541;Risiko;354;classic;ja;11;3;5;;;;;4
541;Risiko;355;classic;ja;12;3;3;;;;;6
541;Risiko;356;classic;ja;13;3;3;;;;;5
541;Risiko;357;classic;ja;14;5;5;;;;;11
541;Risiko;358;classic;ja;15;2;3;;;;;7
541;Risiko;359;classic;ja;16;3;4;;;;;8
541;Risiko;360;classic;ja;17;3;4;;;;;7
541;Risiko;361;classic;ja;18;3;5;;;;;6
541;Risiko;362;classic;ja;19;5;5;;;;;6
541;Risiko;363;classic;ja;20;5;3;;;;;11
541;Chance;364;classic;ja;21;4;4;;;;;13
541;Risiko;365;classic;ja;22;3;5;;;;;11
541;Chance;366;classic;ja;23;5;5;;;;;12
541;Chance;297;classic;ja;24;4;5;;;;;10
541;Risiko;298;classic;ja;25;4;3;;;;;11
541;Risiko;281;classic;ja;26;5;5;;;;;6
541;Risiko;282;classic;ja;27;5;5;;;;;6
541;Risiko;283;classic;ja;28;5;5;;;;;6
541;Risiko;284;classic;ja;29;2;4;;;;;7
541;Risiko;285;classic;ja;30;3;4;;;;;5
541;Risiko;286;classic;ja;31;3;5;;;;;5
541;Chance;287;classic;ja;32;5;5;;;;;11
541;Chance;288;classic;ja;33;5;2;;;;;11
541;Risiko;289;classic;ja;34;5;5;;;;;29
541;Chance;290;classic;ja;35;5;5;;;;;6
541;Chance;291;classic;ja;36;4;5;;;;;4
541;Chance;292;classic;ja;37;4;5;;;;;5
541;Chance;293;classic;ja;38;5;3;;;;;6
541;Chance;294;classic;ja;39;5;5;;;;;6
541;Risiko;295;classic;ja;40;5;4;;;;;9
541;Risiko;296;classic;ja;41;5;4;;;;;7
541;Risiko;320;classic;ja;42;5;2;;;;;6
541;Risiko;321;classic;ja;43;5;3;;;;;10
541;Risiko;299;classic;ja;44;5;4;;;;;6
541;Risiko;300;classic;ja;45;5;5;;;;;10
541;Risiko;301;classic;ja;46;5;4;;;;;7
541;Risiko;302;classic;ja;47;5;5;;;;;4
541;Risiko;303;classic;ja;48;5;5;;;;;5
541;Risiko;304;classic;ja;49;5;4;;;;;6
541;Risiko;305;classic;ja;50;5;2;;;;;7
541;Risiko;306;classic;ja;51;5;3;;;;;6
541;Risiko;307;classic;ja;52;5;4;;;;;5
541;Risiko;308;classic;ja;53;4;3;;;;;14
541;Chance;309;classic;ja;54;4;4;;;;;5
541;Risiko;310;classic;ja;55;5;1;;;;;7
541;Risiko;311;classic;ja;56;5;3;;;;;7
541;Risiko;312;classic;ja;57;5;4;;;;;5
541;Risiko;313;classic;ja;58;5;5;;;;;5
541;Risiko;314;classic;ja;59;3;3;;;;;6
541;Risiko;315;classic;ja;60;3;3;;;;;4
541;Risiko;316;classic;ja;61;4;3;;;;;5
541;Chance;317;classic;ja;62;5;4;;;;;3
541;Risiko;318;classic;ja;63;5;2;;;;;8
541;Chance;319;classic;ja;64;3;4;;;;;8
541;Chance;322;classic;ja;65;3;5;;;;;5
541;Chance;323;classic;ja;66;4;4;;;;;5
541;Risiko;324;classic;ja;67;3;5;;;;;7
541;Risiko;340;classic;ja;68;4;4;;;;;230
541;Risiko;341;classic;ja;69;4;5;;;;;12
541;Risiko;342;classic;ja;70;3;5;;;;;15
541;Risiko;343;classic;ja;71;3;4;;;;;68
541;Chance;325;classic;ja;72;4;5;;;;;10
541;Risiko;326;classic;ja;73;2;3;;;;;6
541;Risiko;327;classic;ja;74;4;3;;;;;7
541;Risiko;328;classic;ja;75;4;4;;;;;5
541;Risiko;329;classic;ja;76;3;4;;;;;5
541;Risiko;330;classic;ja;77;4;5;;;;;3
541;Risiko;331;classic;ja;78;4;4;;;;;3
541;Chance;332;classic;ja;79;5;4;;;;;4
541;Risiko;333;classic;ja;80;4;3;;;;;8
541;Risiko;334;classic;ja;81;4;3;;;;;3
541;Risiko;335;classic;ja;82;4;4;;;;;5
541;Risiko;336;classic;ja;83;4;4;;;;;4
541;Risiko;337;classic;ja;84;3;4;;;;;5
541;Risiko;338;classic;ja;85;2;2;;;;;7
541;Risiko;339;classic;ja;86;5;5;;;;;10
563;Risiko;344;classic;ja;1;3;3;;;;;31
563;Risiko;345;classic;ja;2;3;4;;;;;25
563;Chance;346;classic;ja;3;3;4;;;;;32
563;Risiko;347;classic;ja;4;2;4;;;;;32
563;Risiko;348;classic;ja;5;3;4;;;;;25
563;Risiko;349;classic;ja;6;3;4;;;;;23
563;Risiko;350;classic;ja;7;3;3;;;;;15
563;Risiko;351;classic;ja;8;2;3;;;;;29
563;Risiko;352;classic;ja;9;3;4;;;;;13
563;Risiko;353;classic;ja;10;4;3;;;;;25
563;Risiko;354;classic;ja;11;3;3;;;;;36
563;Risiko;355;classic;ja;12;4;2;;;;;20
563;Risiko;356;classic;ja;13;2;3;;;;;20
563;Risiko;357;classic;ja;14;4;2;;;;;19
563;Risiko;358;classic;ja;15;3;3;;;;;13
563;Risiko;359;classic;ja;16;3;4;;;;;17
563;Risiko;360;classic;ja;17;3;4;;;;;10
563;Risiko;361;classic;ja;18;4;4;;;;;34
563;Risiko;362;classic;ja;19;4;4;;;;;29
563;Risiko;363;classic;ja;20;3;4;;;;;30
563;Chance;364;classic;ja;21;4;4;;;;;12
563;Risiko;365;classic;ja;22;2;4;;;;;24
563;Chance;366;classic;ja;23;2;3;;;;;16
563;Chance;297;classic;ja;24;3;4;;;;;24
563;Risiko;298;classic;ja;25;3;1;;;;;14
563;Risiko;281;classic;ja;26;2;4;;;;;17
563;Risiko;282;classic;ja;27;3;3;;;;;14
563;Risiko;283;classic;ja;28;3;3;;;;;15
563;Risiko;284;classic;ja;29;4;3;;;;;13
563;Risiko;285;classic;ja;30;4;4;;;;;18
563;Risiko;286;classic;ja;31;3;4;;;;;17
563;Chance;287;classic;ja;32;5;4;;;;;19
563;Chance;288;classic;ja;33;3;3;;;;;18
563;Risiko;289;classic;ja;34;4;2;;;;;17
563;Chance;290;classic;ja;35;4;5;;;;;11
563;Chance;291;classic;ja;36;3;4;;;;;20
563;Chance;292;classic;ja;37;5;5;;;;;13
563;Chance;293;classic;ja;38;4;4;;;;;11
563;Chance;294;classic;ja;39;5;5;;;;;10
563;Risiko;295;classic;ja;40;4;4;;;;;23
563;Risiko;296;classic;ja;41;4;5;;;;;9
563;Risiko;320;classic;ja;42;5;4;;;;;15
563;Risiko;321;classic;ja;43;4;5;;;;;16
563;Risiko;299;classic;ja;44;3;3;;;;;16
563;Risiko;300;classic;ja;45;4;2;;;;;16
563;Risiko;301;classic;ja;46;4;2;;;;;40
563;Risiko;302;classic;ja;47;4;3;;;;;9
563;Risiko;303;classic;ja;48;5;2;;;;;16
563;Risiko;304;classic;ja;49;5;5;;;;;12
563;Risiko;305;classic;ja;50;4;1;;;;;19
563;Risiko;306;classic;ja;51;4;1;;;;;13
563;Risiko;307;classic;ja;52;3;4;;;;;10
563;Risiko;308;classic;ja;53;4;4;;;;;11
563;Chance;309;classic;ja;54;4;4;;;;;7
563;Risiko;310;classic;ja;55;5;1;;;;;10
563;Risiko;311;classic;ja;56;5;3;;;;;14
563;Risiko;312;classic;ja;57;3;4;;;;;20
563;Risiko;313;classic;ja;58;4;4;;;;;11
563;Risiko;314;classic;ja;59;3;2;;;;;34
563;Risiko;315;classic;ja;60;4;2;;;;;12
563;Risiko;316;classic;ja;61;4;4;;;;;13
563;Chance;317;classic;ja;62;4;4;;;;;13
563;Risiko;318;classic;ja;63;4;4;;;;;16
563;Chance;319;classic;ja;64;5;5;;;;;21
563;Chance;322;classic;ja;65;4;4;;;;;12
563;Chance;323;classic;ja;66;3;4;;;;;11
563;Risiko;324;classic;ja;67;4;4;;;;;9
563;Risiko;340;classic;ja;68;4;3;;;;;17
563;Risiko;341;classic;ja;69;5;3;;;;;28
563;Risiko;342;classic;ja;70;5;4;;;;;13
563;Risiko;343;classic;ja;71;4;5;;;;;14
563;Chance;325;classic;ja;72;5;5;;;;;10
563;Risiko;326;classic;ja;73;4;5;;;;;7
563;Risiko;327;classic;ja;74;3;4;;;;;12
563;Risiko;328;classic;ja;75;3;4;;;;;9
563;Risiko;329;classic;ja;76;4;4;;;;;9
563;Risiko;330;classic;ja;77;4;4;;;;;11
563;Risiko;331;classic;ja;78;4;3;;;;;16
563;Chance;332;classic;ja;79;3;3;;;;;15
563;Risiko;333;classic;ja;80;3;4;;;;;7
563;Risiko;334;classic;ja;81;3;4;;;;;5
563;Risiko;335;classic;ja;82;3;5;;;;;10
563;Risiko;336;classic;ja;83;3;5;;;;;11
563;Risiko;337;classic;ja;84;3;4;;;;;6
563;Risiko;338;classic;ja;85;3;3;;;;;9
563;Risiko;339;classic;ja;86;4;4;;;;;32
902;Risiko;344;classic;ja;1;3;4;;;;;83
902;Risiko;345;classic;ja;2;4;4;;;;;38
902;Chance;346;classic;ja;3;5;4;;;;;21
902;Risiko;347;classic;ja;4;4;5;;;;;9
902;Risiko;348;classic;ja;5;5;5;;;;;9
902;Risiko;349;classic;ja;6;4;4;;;;;9
902;Risiko;350;classic;ja;7;4;4;;;;;11
902;Risiko;351;classic;ja;8;4;4;;;;;11
902;Risiko;352;classic;ja;9;3;4;;;;;10
902;Risiko;353;classic;ja;10;5;5;;;;;5
902;Risiko;354;classic;ja;11;4;4;;;;;7
902;Risiko;355;classic;ja;12;3;4;;;;;7
902;Risiko;356;classic;ja;13;3;4;;;;;9
902;Risiko;357;classic;ja;14;4;5;;;;;5
902;Risiko;358;classic;ja;15;3;4;;;;;9
902;Risiko;359;classic;ja;16;4;5;;;;;10
902;Risiko;360;classic;ja;17;3;4;;;;;6
902;Risiko;361;classic;ja;18;3;4;;;;;6
902;Risiko;362;classic;ja;19;4;5;;;;;7
902;Risiko;363;classic;ja;20;3;3;;;;;14
902;Chance;364;classic;ja;21;4;4;;;;;12
902;Risiko;365;classic;ja;22;4;4;;;;;8
902;Chance;366;classic;ja;23;5;5;;;;;9
902;Chance;297;classic;ja;24;3;3;;;;;9
902;Risiko;298;classic;ja;25;2;4;;;;;11
902;Risiko;281;classic;ja;26;3;4;;;;;9
902;Risiko;282;classic;ja;27;5;5;;;;;7
902;Risiko;283;classic;ja;28;3;4;;;;;8
902;Risiko;284;classic;ja;29;3;3;;;;;7
902;Risiko;285;classic;ja;30;3;4;;;;;15
902;Risiko;286;classic;ja;31;2;5;;;;;9
902;Chance;287;classic;ja;32;5;5;;;;;18
902;Chance;288;classic;ja;33;3;4;;;;;11
902;Risiko;289;classic;ja;34;4;4;;;;;14
902;Chance;290;classic;ja;35;4;4;;;;;18
902;Chance;291;classic;ja;36;3;3;;;;;10
902;Chance;292;classic;ja;37;3;5;;;;;8
902;Chance;293;classic;ja;38;4;4;;;;;10
902;Chance;294;classic;ja;39;5;5;;;;;6
902;Risiko;295;classic;ja;40;4;5;;;;;21
902;Risiko;296;classic;ja;41;2;5;;;;;10
902;Risiko;320;classic;ja;42;5;5;;;;;4
902;Risiko;321;classic;ja;43;3;4;;;;;7
902;Risiko;299;classic;ja;44;5;5;;;;;8
902;Risiko;300;classic;ja;45;3;4;;;;;7
902;Risiko;301;classic;ja;46;3;4;;;;;18
902;Risiko;302;classic;ja;47;4;3;;;;;10
902;Risiko;303;classic;ja;48;5;5;;;;;1249
902;Risiko;304;classic;ja;49;2;4;;;;;16
902;Risiko;305;classic;ja;50;5;2;;;;;9
902;Risiko;306;classic;ja;51;5;1;;;;;9
902;Risiko;307;classic;ja;52;3;3;;;;;9
902;Risiko;308;classic;ja;53;3;1;;;;;13
902;Chance;309;classic;ja;54;4;4;;;;;9
902;Risiko;310;classic;ja;55;4;1;;;;;9
902;Risiko;311;classic;ja;56;5;2;;;;;8
902;Risiko;312;classic;ja;57;3;1;;;;;14
902;Risiko;313;classic;ja;58;4;1;;;;;8
902;Risiko;314;classic;ja;59;3;3;;;;;6
902;Risiko;315;classic;ja;60;3;2;;;;;7
902;Risiko;316;classic;ja;61;4;1;;;;;23
902;Chance;317;classic;ja;62;3;4;;;;;15
902;Risiko;318;classic;ja;63;4;3;;;;;13
902;Chance;319;classic;ja;64;5;5;;;;;8
902;Chance;322;classic;ja;65;4;4;;;;;6
902;Chance;323;classic;ja;66;3;4;;;;;7
902;Risiko;324;classic;ja;67;4;3;;;;;8
902;Risiko;340;classic;ja;68;5;5;;;;;5
902;Risiko;341;classic;ja;69;4;3;;;;;8
902;Risiko;342;classic;ja;70;4;3;;;;;13
902;Risiko;343;classic;ja;71;3;5;;;;;16
902;Chance;325;classic;ja;72;4;4;;;;;12
902;Risiko;326;classic;ja;73;3;3;;;;;11
902;Risiko;327;classic;ja;74;3;3;;;;;28
902;Risiko;328;classic;ja;75;3;2;;;;;19
902;Risiko;329;classic;ja;76;5;1;;;;;20
902;Risiko;330;classic;ja;77;5;1;;;;;15
902;Risiko;331;classic;ja;78;5;1;;;;;10
902;Chance;332;classic;ja;79;5;3;;;;;8
902;Risiko;333;classic;ja;80;5;1;;;;;7
902;Risiko;334;classic;ja;81;4;2;;;;;9
902;Risiko;335;classic;ja;82;5;4;;;;;7
902;Risiko;336;classic;ja;83;4;4;;;;;5
902;Risiko;337;classic;ja;84;4;3;;;;;9
902;Risiko;338;classic;ja;85;4;4;;;;;9
902;Risiko;339;classic;ja;86;5;3;;;;;9
542;Risiko;351;classic;nein;8;;;;;;;
542;Risiko;358;classic;nein;15;;;;;;;
542;Risiko;363;classic;nein;20;;;;;;;
542;Chance;364;classic;nein;21;;;;;;;
542;Risiko;365;classic;nein;22;;;;;;;
542;Risiko;283;classic;nein;28;;;;;;;
542;Risiko;284;classic;nein;29;;;;;;;
542;Chance;288;classic;nein;33;;;;;;;
542;Chance;294;classic;nein;39;;;;;;;
542;Risiko;299;classic;nein;44;;;;;;;
542;Risiko;312;classic;nein;57;;;;;;;
542;Risiko;314;classic;nein;59;;;;;;;
542;Chance;317;classic;nein;62;;;;;;;
542;Risiko;318;classic;nein;63;;;;;;;
542;Chance;323;classic;nein;66;;;;;;;
542;Risiko;324;classic;nein;67;;;;;;;
542;Risiko;340;classic;nein;68;;;;;;;
542;Risiko;342;classic;nein;70;;;;;;;
542;Risiko;326;classic;nein;73;;;;;;;
542;Risiko;327;classic;nein;74;;;;;;;
542;Risiko;329;classic;nein;76;;;;;;;
542;Risiko;331;classic;nein;78;;;;;;;
542;Risiko;333;classic;nein;80;;;;;;;
542;Risiko;336;classic;nein;83;;;;;;;
542;Risiko;337;classic;nein;84;;;;;;;
542;Risiko;344;graphic;ja;1;;;61,5;6,75;78,5;19;94
542;Risiko;345;graphic;ja;2;;;47,75;16,25;67,25;27,75;103
542;Chance;346;graphic;ja;3;;;33,5;43,75;46,75;64,75;45
542;Risiko;347;graphic;ja;4;;;29,5;40,25;47,5;52,25;23
542;Risiko;348;graphic;ja;5;;;71,75;67,75;93,25;80,5;17
542;Risiko;349;graphic;ja;6;;;42;63,75;62,5;71,75;21
542;Risiko;350;graphic;ja;7;;;47,25;21,5;61,75;36,75;19
542;Risiko;351;graphic;nein;8;;;;;;;13
542;Risiko;352;graphic;ja;9;;;45,75;25;57;38,25;11
542;Risiko;353;graphic;ja;10;;;44,25;40,5;60,5;57,75;12
542;Risiko;354;graphic;ja;11;;;55,75;11,75;64;24,5;18
542;Risiko;355;graphic;ja;12;;;40;60,75;55,5;73,25;27
542;Risiko;356;graphic;ja;13;;;28,75;75,75;41,25;85,75;17
542;Risiko;357;graphic;ja;14;;;46,5;17,25;62;31,75;150
542;Risiko;358;graphic;nein;15;;;;;;;9
542;Risiko;359;graphic;ja;16;;;46,5;26,75;62,75;39,5;42
542;Risiko;360;graphic;ja;17;;;56,75;24,5;74,5;36,25;28
542;Risiko;361;graphic;ja;18;;;38,25;43,75;56,75;56,5;16
542;Risiko;362;graphic;ja;19;;;36,75;32;50;47,5;1910
542;Risiko;363;graphic;nein;20;;;;;;;26
542;Chance;364;graphic;nein;21;;;;;;;6
542;Risiko;365;graphic;nein;22;;;;;;;13
542;Chance;366;graphic;ja;23;;;45,75;42,75;58;52,25;17
542;Chance;297;graphic;ja;24;;;32,75;75,5;46;87,5;18
542;Risiko;298;graphic;ja;25;;;60,75;75,75;84,25;88,5;18
542;Risiko;281;graphic;ja;26;;;56;35,25;66,5;46;17
542;Risiko;282;graphic;ja;27;;;63,25;30;76,75;45,25;20
542;Risiko;283;graphic;nein;28;;;;;;;140
542;Risiko;284;graphic;nein;29;;;;;;;8
542;Risiko;285;graphic;ja;30;;;44,5;12,75;69;37,5;9
542;Risiko;286;graphic;ja;31;;;45,75;10,75;57,75;23,25;19
542;Chance;287;graphic;ja;32;;;73,5;51,5;88,5;68,5;25
542;Chance;288;graphic;nein;33;;;;;;;8
542;Risiko;289;graphic;ja;34;;;68,5;47,75;85,75;60,5;69
542;Chance;290;graphic;ja;35;;;29;49,5;45,75;68;34
542;Chance;291;graphic;ja;36;;;32,75;51,75;44,75;65,5;12
542;Chance;292;graphic;ja;37;;;55;37;77,75;47,5;10
542;Chance;293;graphic;ja;38;;;65,5;39,75;78,75;53,75;12
542;Chance;294;graphic;nein;39;;;;;;;7
542;Risiko;295;graphic;ja;40;;;61;15,75;74,75;29,25;12
542;Risiko;296;graphic;ja;41;;;43,75;14,25;61,75;28,75;16
542;Risiko;320;graphic;ja;42;;;65,5;44,25;81,5;56,5;31
542;Risiko;321;graphic;ja;43;;;44;31,75;62;42,75;10
542;Risiko;299;graphic;nein;44;;;;;;;20
542;Risiko;300;graphic;ja;45;;;62,5;47,25;76,75;54,75;15
542;Risiko;301;graphic;ja;46;;;33;30,75;42,75;44;12
542;Risiko;302;graphic;ja;47;;;23,75;65,5;35,5;72,25;11
542;Risiko;303;graphic;ja;48;;;47,5;72;62;84;50
542;Risiko;304;graphic;ja;49;;;73;49,5;83;61,25;11
542;Risiko;305;graphic;ja;50;;;82,5;53,75;94,75;62,75;10
542;Risiko;306;graphic;ja;51;;;56,25;52,25;65,5;60,75;18
542;Risiko;307;graphic;ja;52;;;59,25;14;68,25;22,25;23
542;Risiko;308;graphic;ja;53;;;28,75;21;37,75;29,75;14
542;Chance;309;graphic;ja;54;;;71;38,5;83,25;49,25;103
542;Risiko;310;graphic;ja;55;;;45,75;78,75;60,5;89,75;22
542;Risiko;311;graphic;ja;56;;;76,5;83,5;90,25;96;9
542;Risiko;312;graphic;nein;57;;;;;;;6
542;Risiko;313;graphic;ja;58;;;71,25;70,5;82,25;80,75;7
542;Risiko;314;graphic;nein;59;;;;;;;10
542;Risiko;315;graphic;ja;60;;;38,25;82;50;92;11
542;Risiko;316;graphic;ja;61;;;87,25;36,75;98,25;49,25;12
542;Chance;317;graphic;nein;62;;;;;;;10
542;Risiko;318;graphic;nein;63;;;;;;;24
542;Chance;319;graphic;ja;64;;;71,5;55,25;92,25;64;20
542;Chance;322;graphic;ja;65;;;71,5;52;85;64,75;39
542;Chance;323;graphic;nein;66;;;;;;;6
542;Risiko;324;graphic;nein;67;;;;;;;7
542;Risiko;340;graphic;nein;68;;;;;;;8
542;Risiko;341;graphic;ja;69;;;77,5;50,75;95;64,75;16
542;Risiko;342;graphic;nein;70;;;;;;;17
542;Risiko;343;graphic;ja;71;;;55,75;45,5;66,75;57,25;12
542;Chance;325;graphic;ja;72;;;85;35;98,5;47,5;28
542;Risiko;326;graphic;nein;73;;;;;;;16
542;Risiko;327;graphic;nein;74;;;;;;;4
542;Risiko;328;graphic;ja;75;;;71,75;53,5;85,5;64,25;11
542;Risiko;329;graphic;nein;76;;;;;;;232
542;Risiko;330;graphic;ja;77;;;89,75;61,25;100;72,25;10
542;Risiko;331;graphic;nein;78;;;;;;;8
542;Chance;332;graphic;ja;79;;;67,75;53;83;62,5;10
542;Risiko;333;graphic;nein;80;;;;;;;199
542;Risiko;334;graphic;ja;81;;;68,25;47,5;79,25;56,5;13
